RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
BKWB.S,2020-01-01,1.0885,5.2209,
BLND.L,2020-01-01,0.6595,-2.5083,-5.7488
BMEB.L,2020-01-01,2.7476,9.0395,
BMED.MI,2020-01-01,,1.4661,1.1218
BMPS.MI,2020-01-01,0.1864,0.0408,-0.7729
BMWG.DE,2020-01-01,0.836055344,2.27840685444376,2.249572
BNPP.PA,2020-01-01,0.6139,0.5419,0.4082
BNRGn.DE,2020-01-01,2.1304,7.7915,5.7717
BNZL.L,2020-01-01,3.9871,7.8999,
BOL.ST,2020-01-01,1.4978,11.725,9.2496
BOLL.PA,2020-01-01,1.2538,2.4248,2.4848
BOUY.PA,2020-01-01,1.3828,3.6152,3.3559
BP.L,2020-01-01,1.2862,2.8245,1.4514
BPTB.L,2020-01-01,,9.1393,
BRBY.L,2020-01-01,5.5271,19.3449,13.4021
BT.L,2020-01-01,2.176,5.9823,
BTRW.L,2020-01-01,1.1637,12.5607,
BUCN.S,2020-01-01,2.5289,11.0646,8.9617
BVI.PA,2020-01-01,8.2398,9.1789,5.9732
BWY.L,2020-01-01,1.605176305,14.4882547277483,14.334022
BYG.L,2020-01-01,1.4703,8.7788,10.6775
BZU.MI,2020-01-01,1.2089,7.9816,6.391
CABK.MC,2020-01-01,0.6658,0.534,
CAGR.PA,2020-01-01,0.5925,0.3509,0.3241
CAMX.ST,2020-01-01,6.908,-63.6125,-50.998
CAPP.PA,2020-01-01,2.1851,7.8191,4.9202
CARLb.CO,2020-01-01,3.3851,8.4963,6.2111
CARR.PA,2020-01-01,1.1809,1.4548,0.4371
CAST.ST,2020-01-01,1.438688691,5.91236102027469,5.817870
CBKG.DE,2020-01-01,0.244,0.243,0.1519
CCH.L,2020-01-01,4.695738388,6.47717393468407,6.470537
CCL.L,2020-01-01,1.312241878,,6.924206
CDR.WA,2020-01-01,24.2984,14.9479,13.8537
CFR.S,2020-01-01,2.1651,11.8009,4.6809
CLNX.MC,2020-01-01,6.001281562,-0.20567961614541,-0.100980
CMBN.S,2020-01-01,2.8555,3.1392,
CNA.L,2020-01-01,4.2877,-5.3422,
COFB.BR,2020-01-01,1.3787,5.0407,4.902
COLOb.CO,2020-01-01,25.3506,41.0432,
CONG.DE,2020-01-01,1.0179,-1.4181,-2.8212
CPG.L,2020-01-01,9.882,11.5984,
CPRI.MI,2020-01-01,4.188132727,6.54867444551796,6.548674
CRDA.L,2020-01-01,7.650682202,11.7671801882328,12.136075
CRDI.MI,2020-01-01,0.484334996,0.255833119546586,0.399687
CTEC.L,2020-01-01,3.25733565,0.269593683805122,0.272693
CVC.AS,2020-01-01,,,
CVO.PA,2020-01-01,1.0408,5.5862,5.0368
CWK.L,2020-01-01,3.150197872,9.65332088245594,9.498201
DANO.PA,2020-01-01,2.958081317,4.53210332927551,4.308737
DANSKE.CO,2020-01-01,0.5889,0.3766,0.4107
DAST.PA,2020-01-01,7.346549861,5.55052044711763,5.632913
DB1Gn.DE,2020-01-01,4.664296863,0.69242611290411,0.671360
DBKGn.DE,2020-01-01,0.2559,-0.1991,-0.398
DCC.L,2020-01-01,2.7266,4.9907,
DEMANT.CO,2020-01-01,6.747589868,7.38429013666222,7.358667
DGE.L,2020-01-01,9.5882,13.8766,
DHER.DE,2020-01-01,7.1143,-28.3644,-29.4974
DHLn.DE,2020-01-01,2.9766,6.7694,5.4092
DIOR.PA,2020-01-01,5.535197191,9.12911087603229,3.434229
DKSH.S,2020-01-01,1.9319,4.5997,
DLG.MI,2020-01-01,2.656491262,7.17615806668717,7.176158
DLN.L,2020-01-01,1.0138,5.1098,
DNB.OL,2020-01-01,1.2027,1.1508,0.9495
DNP.WA,2020-01-01,8.702,13.1561,10.7589
DPLM.L,2020-01-01,7.133422641,13.7733142037303,13.690771
DRX.L,2020-01-01,0.7259,-0.3363,
DSFIR.AS,2020-01-01,,,
DSV.CO,2020-01-01,3.5549,7.3272,5.4353
DTEGn.DE,2020-01-01,2.1795,4.5943,3.3337
DTGGe.DE,2020-01-01,,6.9889,
EDEN.PA,2020-01-01,,6.1773,4.2832
EDP.LS,2020-01-01,1.4904,2.8425,2.3046
EDPR.LS,2020-01-01,1.2678,4.0254,3.5546
ELE.MC,2020-01-01,3.2762,0.7228,
ELI.BR,2020-01-01,1.6353,3.1113,
ELIS.PA,2020-01-01,1.41417292259834,1.72185264842695,1.775621
ELISA.HE,2020-01-01,7.356344372,11.0559912456684,11.052344
EMG.L,2020-01-01,1.9189,11.4424,
EMII.MI,2020-01-01,0.4509,0.557,0.527
EMSN.S,2020-01-01,8.9536,28.3815,24.3365
ENAG.MC,2020-01-01,1.8859,5.8794,4.6589
ENEI.MI,2020-01-01,2.3665,2.5602,2.0638
ENGIE.PA,2020-01-01,1.1453,1.4603,1.052
ENI.MI,2020-01-01,1.034,4.7524,0.1282
ENR1n.DE,2020-01-01,,0.6982,
ENT.L,2020-01-01,1.8306,-2.2621,
ENX.PA,2020-01-01,5.5205,16.2555,
EONGn.DE,2020-01-01,2.7292,1.0131,0.9567
EPIRa.ST,2020-01-01,6.219243013,15.2451031194942,14.982773
EQNR.OL,2020-01-01,1.6176,8.06,1.6056
EQTAB.ST,2020-01-01,19.037505267,15.2862331815624,16.340103
ERICb.ST,2020-01-01,3.2742,3.2146,0.6751
ERST.VI,2020-01-01,0.866952022,0.792173131797677,0.609401
ESLX.PA,2020-01-01,1.7046,3.0382,
ESSITYb.ST,2020-01-01,4.1213050918127,6.45183708669103,5.728526
EUFI.PA,2020-01-01,4.8123,6.3506,
EVDG.DE,2020-01-01,10.5132,12.3631,8.0621
EVKn.DE,2020-01-01,1.4136,4.5101,3.6591
EVOG.ST,2020-01-01,20.877138,44.3752898934081,44.375290
EXHO.PA,2020-01-01,2.3343,5.8815,4.1897
EXOR.AS,2020-01-01,,,
EXPN.L,2020-01-01,9.9413,11.6757,
EZJ.L,2020-01-01,1.5295,5.6743,
FBK.MI,2020-01-01,4.7027,1.4538,1.0932
FDJU.PA,2020-01-01,7.9941,8.3465,
FER.MC,2020-01-01,4.5605,2.1482,
FHZN.S,2020-01-01,2.197,8.6297,
FLS.CO,2020-01-01,1.5133,5.1728,3.5251
FMEG.DE,2020-01-01,1.6456,6.219,4.8617
FNTGn.DE,2020-01-01,2.05734605732202,3.63097908868555,4.029850
FORTUM.HE,2020-01-01,1.4555,7.5503,6.5847
FOUG.PA,2020-01-01,1.9005,5.2905,3.5196
FPE3_p.DE,2020-01-01,3.9348,16.1983,
FRAG.DE,2020-01-01,1.592135474,3.77382000631324,3.494709
FREG.DE,2020-01-01,1.667,6.3245,4.897
FRES.L,2020-01-01,2.01227835782998,4.29347739355252,4.303776
FRO.OL,2020-01-01,1.79536919,4.13202612469134,4.174424
FTKn.DE,2020-01-01,2.6418,1.7371,
G1AG.DE,2020-01-01,2.5463,-2.1964,-3.2644
G24n.DE,2020-01-01,5.8822,3.8488,2.5949
GALE.S,2020-01-01,2.9723,8.0298,
GALP.LS,2020-01-01,2.7954,9.6685,
GASI.MI,2020-01-01,1.018,0.6962,0.4783
GAW.L,2020-01-01,13.6207,63.5813,
GBFG.DE,2020-01-01,1.214617599,0.067342038999824,0.708555
GBLB.BR,2020-01-01,0.7424,3.023,2.7871
GEBN.S,2020-01-01,10.2997,20.556,17.9021
GETIb.ST,2020-01-01,2.3123,4.3354,2.8524
GETP.PA,2020-01-01,5.119491402,1.97590742435013,1.983432
GF.S,2020-01-01,2.989395019,5.06776664702416,5.192391
GFCP.PA,2020-01-01,0.9231,7.5741,7.5535
GIVN.S,2020-01-01,7.6758,8.2143,7.1367
GJFG.OL,2020-01-01,3.427,5.7613,4.8714
GL9.I,2020-01-01,3.037,9.4652,
GLEN.L,2020-01-01,0.9788,-0.7027,-1.1917
GMAB.CO,2020-01-01,6.8455,23.9937,18.1801
GRLS.MC,2020-01-01,4.506066812,4.62992105863394,4.462196
GSK.L,2020-01-01,6.2432,9.0318,
GTT.PA,2020-01-01,15.6537,48.9151,41.2097
HAGG.DE,2020-01-01,,1.525,
HBANC.S,2020-01-01,1.0364,0.9478,
HEIG.DE,2020-01-01,0.7588,4.3914,
HEIN.AS,2020-01-01,3.3819,7.4085,5.3556
HEIO.AS,2020-01-01,3.307527043,5.35559190119001,2.452202
HEXAb.ST,2020-01-01,3.032,8.5316,6.9865
HIAB.HE,2020-01-01,0.794,3.6884,2.2601
HIK.L,2020-01-01,3.0217,13.222,
HLMA.L,2020-01-01,6.4617,13.8263,
HMb.ST,2020-01-01,5.902715171,11.2364434228398,11.107487
HNKG_p.DE,2020-01-01,2.1617,9.2208,
HNRGn.DE,2020-01-01,1.9737,2.5998,2.0217
HOCM.L,2020-01-01,1.6757,5.8401,3.1494
HOLMb.ST,2020-01-01,1.1513,23.025,18.1399
HOLN.S,2020-01-01,0.5862,5.6252,4.2591
HOTG.DE,2020-01-01,6.2467,6.0586,4.5701
HRA.MI,2020-01-01,2.105325399,4.12839090316253,3.960996
HRMS.PA,2020-01-01,12.050104773,16.7479408716522,16.671576
HSBA.L,2020-01-01,0.9547,0.5062,0.3303
HSX.L,2020-01-01,2.4896,0.4541,0.4182
HUBN.S,2020-01-01,2.5575,10.3735,8.2598
HUH1V.HE,2020-01-01,3.2033,7.4942,5.8097
HWDN.L,2020-01-01,6.4947,28.8226,
IBE.MC,2020-01-01,1.5052,4.0729,3.2408
ICAG.L,2020-01-01,2.062,7.1426,5.3844
ICGIN.L,2020-01-01,2.2352,2.8523,
IDR.MC,2020-01-01,2.508471656,3.01761363432415,2.904234
IETB.BR,2020-01-01,0.8005,2.7078,
IFXGn.DE,2020-01-01,2.3807,8.8553,6.5641
IG.MI,2020-01-01,2.823,7.3044,5.6511
IGG.L,2020-01-01,2.398,17.7955,13.2153
IHG.L,2020-01-01,22.9542,13.0823,9.3169
III.L,2020-01-01,1.260595558,2.47570569180935,2.436655
IMB.L,2020-01-01,3.6021184,3.38224711366978,3.167060
IMCD.AS,2020-01-01,4.7116,7.2199,5.2212
IMI.L,2020-01-01,4.519,10.4401,
INCH.L,2020-01-01,2.165112396,6.86500767535845,6.966425
INDT.ST,2020-01-01,5.6603,11.9694,9.3819
INDUc.ST,2020-01-01,0.8973,28.4707,28.3823
INF.L,2020-01-01,1.821253803,2.10721804926036,2.137871
INGA.AS,2020-01-01,0.778166134,0.548692526425504,0.537449
INGP.WA,2020-01-01,1.7306,1.5031,1.1042
INPST.AS,2020-01-01,,6.3121,
INVEb.ST,2020-01-01,0.93,21.9929,
INVP.L,2020-01-01,0.7087,0.8922,
INWT.MI,2020-01-01,3.0717,8.6445,6.1575
IPN.PA,2020-01-01,3.312270277,-1.41587392475567,-1.322176
ISP.MI,2020-01-01,0.7917,0.7073,0.5123
ISS.CO,2020-01-01,2.3576,3.7128,2.359
ITPG.MI,2020-01-01,2.8703,13.2732,9.8152
ITRK.L,2020-01-01,10.687706198,12.2377109317682,11.826080
ITV.L,2020-01-01,7.1679,15.195,13.7041
ITX.MC,2020-01-01,5.1746,21.1285,14.4298
IVG.MI,2020-01-01,,,
JD.L,2020-01-01,4.4118,17.7415,
JMAT.L,2020-01-01,2.3289,8.8502,
JMT.LS,2020-01-01,5.05011093,5.12761612103683,4.751046
JYSK.CO,2020-01-01,0.5606,0.4928,0.3905
KBC.BR,2020-01-01,1.424865397,0.86664496282201,0.866645
KBCA.BR,2020-01-01,1.276833871,1.9503378511169,1.950338
KBX.DE,2020-01-01,8.1983,13.8396,9.6425
KCRA.HE,2020-01-01,1.74118450042998,2.23144504931817,2.182935
KEMIRA.HE,2020-01-01,1.6623,5.4715,4.1204
KESKOB.HE,2020-01-01,3.0854,6.0802,5.0294
KGF.L,2020-01-01,0.7642,2.4159,1.2721
KGH.WA,2020-01-01,0.9506,5.5371,3.708
KGX.DE,2020-01-01,2.0354,4.6503,3.3276
KNEBV.HE,2020-01-01,9.5118,14.8954,11.4832
KNIN.S,2020-01-01,8.4414,11.8285,9.038
KOG.OL,2020-01-01,1.759,2.4985,1.7876
KPN.AS,2020-01-01,6.59801323,4.85202892251768,4.946857
KSP.I,2020-01-01,4.7572,10.926,9.0841
KYGa.I,2020-01-01,4.2985,7.2459,
LAGRb.ST,2020-01-01,6.329381676,8.92356454955504,8.738957
LAND.L,2020-01-01,0.764235762,-5.86039304078326,-5.769792
LATOb.ST,2020-01-01,3.7556,16.6499,15.443
LDOF.MI,2020-01-01,1.1288,3.316,2.7551
LEGD.PA,2020-01-01,3.8007,10.4496,
LEGn.DE,2020-01-01,1.2325,8.7194,6.8102
LGEN.L,2020-01-01,1.9894,0.4094,
LHAG.DE,2020-01-01,0.7733,4.5999,3.0789
LIFCOb.ST,2020-01-01,6.565,12.713,9.7322
LIGHT.AS,2020-01-01,1.608,5.5831,4.1408
LISP.S,2020-01-01,4.3507,7.3391,
LLOY.L,2020-01-01,0.905299464,0.368497282547069,0.369326
LMPL.L,2020-01-01,1.1488,6.5662,
LOGN.S,2020-01-01,5.5297,14.3941,12.4208
LOIM.PA,2020-01-01,0.929039214,1.50543336362551,1.315180
LONN.S,2020-01-01,4.0405,5.1797,
LOOMIS.ST,2020-01-01,3.0417,8.9304,6.6513
LOTB.BR,2020-01-01,5.1899,12.8705,
LPPP.WA,2020-01-01,5.0317,14.9034,5.9614
LSEG.L,2020-01-01,7.8509,0.0791,0.0565
LUNDb.ST,2020-01-01,1.2553,15.0043,12.5609
LVMH.PA,2020-01-01,5.702,12.5452,9.112
MAERSKb.CO,2020-01-01,0.9925,1.7265,0.9088
MAP.MC,2020-01-01,0.8127,1.8302,1.3666
MBGn.DE,2020-01-01,0.7211,1.3115,0.9276
MBK.WA,2020-01-01,1.024973729,0.664347541017716,0.667177
METSO.HE,2020-01-01,2.798961491,5.11321618480825,1.929781
MICCT.AS,2020-01-01,,,
MICP.PA,2020-01-01,1.4735,7.2359,5.5984
MKS.L,2020-01-01,1.33334754,0.28742715976859,0.244183
MNDI.L,2020-01-01,2.52172472043372,10.20383548426,9.793752
MNG.L,2020-01-01,1.1713,0.7896,
MOBN.S,2020-01-01,1.1594,3.1695,
MONC.MI,2020-01-01,7.7395,22.4634,17.1171
MOWI.OL,2020-01-01,4.1462,11.0585,8.6717
MRCG.DE,2020-01-01,2.5637,4.2999,3.2095
MRL.MC,2020-01-01,0.8859,4.5653,4.3561
MRON.L,2020-01-01,0.9851,0.5567,
MT.AS,2020-01-01,0.441643315,-2.66916726669904,-2.771365
MTO.L,2020-01-01,9.2391,2.9943,
MTXGn.DE,2020-01-01,6.230703285,6.68304130376776,6.542101
MUVGn.DE,2020-01-01,1.2214,1.1439,0.9707
MWDP.PA,2020-01-01,2.1407,3.1682,0.9019
MYCR.ST,2020-01-01,6.28644053274149,19.0903524825792,18.707368
NAFG.DE,2020-01-01,0.94717114,4.26475113672439,4.261918
NDAFI.HE,2020-01-01,0.9513,0.382,0.2788
NDXG.DE,2020-01-01,1.7289,-2.2579,-2.0554
NEKG.DE,2020-01-01,21.145481436,17.7016780245966,17.687907
NESN.S,2020-01-01,5.7994,11.3695,9.7405
NESTE.HE,2020-01-01,4.0226,22.9628,19.8745
NEXII.MI,2020-01-01,5.8991,0.7775,
NEXS.PA,2020-01-01,1.563,-1.4263,-2.3056
NG.L,2020-01-01,1.5003,3.0242,
NHY.OL,2020-01-01,0.83272152,-1.43929019308959,-1.103554
NIBEb.ST,2020-01-01,4.6749,8.1588,6.2831
NKT.CO,2020-01-01,0.9011,-5.2239,-4.166
NN.AS,2020-01-01,0.3704,1.0274,0.9737
NOD.OL,2020-01-01,4.91762122,2.50273261374505,2.528783
NOKIA.HE,2020-01-01,1.2056,0.3967,0.0458
NOVN.S,2020-01-01,3.87480998479142,5.41576839576711,9.002226
NOVOb.CO,2020-01-01,15.1516155005015,32.9561174544485,32.954001
NSISb.CO,2020-01-01,7.9975,18.9382,15.7279
NTGY.MC,2020-01-01,2.06,5.1951,
NWG.L,2020-01-01,0.614454652,0.500115009518272,0.514424
NXT.L,2020-01-01,17.4782,23.2737,
OMVV.VI,2020-01-01,1.4849,8.9299,5.5524
ORAN.PA,2020-01-01,1.3414,4.5925,
OREP.PA,2020-01-01,5.0084,13.1557,9.1293
ORK.OL,2020-01-01,2.670844681,7.09230181401357,7.005792
ORNBV.HE,2020-01-01,7.4392,22.9839,18.3651
ORSTED.CO,2020-01-01,3.9595,5.6565,3.9686
P911_p.DE,2020-01-01,,10.0689,
PAFR.L,2020-01-01,1.333,12.9656,13.0066
PEO.WA,2020-01-01,1.2318,1.5225,1.0987
PERP.PA,2020-01-01,2.630494736,1.12833626338501,1.054819
PGHN.S,2020-01-01,10.2471,30.069,
PHG.AS,2020-01-01,3.29655206930112,3.73338361459414,4.404638
PHP.L,2020-01-01,1.5841,-3.4349,
PIRC.MI,2020-01-01,1.105280791,3.39460384984123,3.249511
PKN.WA,2020-01-01,0.951,7.8971,6.3419
PKO.WA,2020-01-01,1.0358,1.7293,1.1982
PLUSP.L,2020-01-01,3.9814,58.2641,46.6913
PNDORA.CO,2020-01-01,5.1307,18.7627,14.431
PNN.L,2020-01-01,1.5548,3.1909,
PRTP.PA,2020-01-01,7.1899,17.7275,9.1039
PRU.L,2020-01-01,2.481,0.3488,
PRX.AS,2020-01-01,,13.9567,
PRY.MI,2020-01-01,2.3426,4.293,
PSHG_p.DE,2020-01-01,0.603605336,12.7215007215007,12.718615
PSN.L,2020-01-01,2.6377,22.7721,
PSON.L,2020-01-01,1.1551,2.983,
PSPN.S,2020-01-01,1.377,6.3093,5.7925
PST.MI,2020-01-01,1.3575,0.8395,0.6018
PUBP.PA,2020-01-01,1.1884,3.8635,
PUMG.DE,2020-01-01,5.196445513,8.14723020539457,6.918554
PZU.WA,2020-01-01,2.1372,2.1073,1.5433
QIA.DE,2020-01-01,2.7779,-1.4162,-0.7548
QLT.L,2020-01-01,1.2366,0.0707,
QQ.L,2020-01-01,2.38260841,7.85108735716919,7.721055
RAAG.DE,2020-01-01,15.7572,34.549,26.3351
RACE.MI,2020-01-01,24.8246,17.0005,13.5696
RAND.AS,2020-01-01,2.227,7.9192,5.8596
RBIV.VI,2020-01-01,0.58538818,0.933651432102829,0.839530
RBREW.CO,2020-01-01,9.6938,17.6136,13.7773
RECI.MI,2020-01-01,6.4245,17.8723,14.8431
REDE.MC,2020-01-01,2.2906,7.9496,5.9775
REL.L,2020-01-01,16.9956,13.2935,
RENA.PA,2020-01-01,0.343668694,0.016022465182762,-0.118904
REP.MC,2020-01-01,0.8288,-5.3947,-6.3856
REY.MI,2020-01-01,4.4507,13.5418,
RHMG.DE,2020-01-01,2.0751,6.7306,4.9951
RILBA.CO,2020-01-01,2.028679912,1.90710876392765,1.906982
RIO.L,2020-01-01,2.2935,12.4408,7.8008
RKT.L,2020-01-01,4.4668,-6.012,-7.9095
RMV.L,2020-01-01,119.23027935,213.870989664099,219.007936
ROCKb.CO,2020-01-01,2.1892,14.322,11.122
ROPC.S,2020-01-01,8.2056,20.5609,17.4595
ROR.L,2020-01-01,5.4191,16.7603,
RR.L,2020-01-01,16.2999,-2.779,
RS1R.L,2020-01-01,4.2092,15.5761,
RTO.L,2020-01-01,10.1947153517217,8.58981134098702,8.681296
RUBF.PA,2020-01-01,2.1656,7.1156,5.6634
RWEG.DE,2020-01-01,1.079574254,-0.91592247965195,11.793196
RXL.PA,2020-01-01,0.7939,2.9074,
RYA.I,2020-01-01,2.559484842,4.63391897249437,4.633919
SAABb.ST,2020-01-01,2.0313,4.4954,3.4918
SABE.MC,2020-01-01,0.455665849,0.348316381971647,0.344256
SAF.PA,2020-01-01,4.7254,8.3281,6.022
SAGAb.ST,2020-01-01,3.0044,12.5318,11.1343
SALM.OL,2020-01-01,5.6325,19.0713,15.3645
SAMPO.HE,2020-01-01,1.5796,3.0431,2.4428
SAN.MC,2020-01-01,0.6138,0.8413,0.5443
SAND.ST,2020-01-01,3.477502744,7.32110353389198,7.045921
SAPG.DE,2020-01-01,4.6457,8.2279,6.0349
SASY.PA,2020-01-01,1.8928,2.4567,2.5763
SATG_p.DE,2020-01-01,14.7689,11.2313,8.1031
SAVE.ST,2020-01-01,,0.3634,
SB1NO.OL,2020-01-01,1.081250116,1.27521655005756,1.279355
SBMO.AS,2020-01-01,1.3445,5.3454,5.0397
SBRY.L,2020-01-01,0.600788883092852,0.543361693000643,0.542892
SCAb.ST,2020-01-01,0.9739,24.4828,19.4494
SCHN.PA,2020-01-01,2.3239,7.1921,5.7895
SCHP.S,2020-01-01,7.0035,11.6749,9.0308
SCMN.S,2020-01-01,3.3246118,7.1274528644332,7.266856
SCOR.PA,2020-01-01,1.077926308,0.924820021696015,0.924820
SCYR.MC,2020-01-01,1.6194,-1.3278,-1.9729
SDFGn.DE,2020-01-01,0.4734,0.4514,0.2656
SDLF.L,2020-01-01,0.98062631,0.049084219634957,0.037041
SDR.L,2020-01-01,2.4911,3.0542,2.4239
SDZ.S,2020-01-01,,,
SEBa.ST,2020-01-01,1.2234,0.9179,0.744
SECTb.ST,2020-01-01,16.2,19.1284,15.7507
SECUb.ST,2020-01-01,3.0108,7.8498,5.7148
SFSN.S,2020-01-01,2.8598,14.1011,
SFZN.S,2020-01-01,4.4203,4.5279,4.6788
SGE.L,2020-01-01,5.0065,10.8262,
SGEF.PA,2020-01-01,2.6871,6.0559,4.0933
SGOB.PA,2020-01-01,1.0191,4.3015,2.9997
SGRO.L,2020-01-01,1.2815,9.3708,
SGSN.S,2020-01-01,15.541090673,11.327148043566,10.841166
SHBa.ST,2020-01-01,1.1975,0.7208,0.5597
SHCS.L,2020-01-01,0.9024,-1.8127,
SHEL.AS,2020-01-01,1.2524,6.3433,4.09
SHLG.DE,2020-01-01,3.6924,10.649,7.262
SIEGn.DE,2020-01-01,1.774223297,3.56753803218254,3.578604
SIGNC.S,2020-01-01,2.435882285,2.32222186016705,2.322222
SIKA.S,2020-01-01,8.2505,11.8297,
SJP.L,2020-01-01,6.5687,0.6684,
SKAb.ST,2020-01-01,2.646,6.0583,
SKFb.ST,2020-01-01,2.4286,9.3435,6.3901
