RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
ANDR.VI,2019-01-01,3.25099831,3.33272881137254,3.367589
ANTO.L,2019-01-01,1.3384,8.8492,5.8561
AOO.BR,2019-01-01,1.5096,4.5111,
ARDS.AS,2019-01-01,0.9927,0.1698,-0.9372
ARGX.BR,2019-01-01,5.693,-14.0141,
ASMI.AS,2019-01-01,1.072,8.5745,7.8075
ASML.AS,2019-01-01,4.4627,13.8344,
ASRNL.AS,2019-01-01,0.8899,1.5802,1.2376
ASSAb.ST,2019-01-01,3.3854,5.1424,2.6746
ATCOa.ST,2019-01-01,5.9061,18.4475,14.4578
AUTOA.L,2019-01-01,211.395360816,45.6898544025884,46.150288
AV.L,2019-01-01,0.663774788,0.386777128563846,0.357201
AVANZ.ST,2019-01-01,7.9453,0.3509,0.293
AVOL.S,2019-01-01,1.5966,2.4168,
AXAF.PA,2019-01-01,0.680893257,0.006108318252266,0.237780
AXFO.ST,2019-01-01,7.3839,17.0033,13.3007
AYV.PA,2019-01-01,1.1555,3.0987,2.5281
AZMT.MI,2019-01-01,2.29547242640422,1.85614149733513,1.607979
AZN.L,2019-01-01,7.6138,3.2144,
BAB.L,2019-01-01,1.1689,6.2818,
BAER.S,2019-01-01,1.2634,0.8903,
BAES.L,2019-01-01,2.6457,5.1232,
BAKKA.OL,2019-01-01,3.77549112477322,17.5267125805995,17.499460
BALDb.ST,2019-01-01,1.1299,10.3002,8.6815
BALF.L,2019-01-01,1.3974,2.6048,
BAMI.MI,2019-01-01,0.2899,-0.1702,-0.0437
BARC.L,2019-01-01,0.408104615,0.227925406711843,0.205975
BARN.S,2019-01-01,4.1698,8.0165,6.3257
BASFn.DE,2019-01-01,1.5826,6.3306,4.9793
BATS.L,2019-01-01,0.8762,5.8115,4.2729
BAVA.CO,2019-01-01,1.805772124,-11.6494976267408,-11.629965
BAWG.VI,2019-01-01,0.8204,1.2621,
BAYGn.DE,2019-01-01,1.2283,1.869,1.3775
BBOXT.L,2019-01-01,0.8638,8.6741,
BBVA.MC,2019-01-01,0.659346584,0.911214064333732,0.789904
BC8G.DE,2019-01-01,3.2266,11.1361,
BCP.LS,2019-01-01,0.6001,0.755,
BCU.MI,2019-01-01,7.1781,13.8049,10.7936
BCVN.S,2019-01-01,1.8046,0.9389,0.7498
BEAN.S,2019-01-01,5.5413,20.5011,
BEIG.DE,2019-01-01,3.6772,12.2745,
BEIJb.ST,2019-01-01,4.70564799,9.00812880925086,8.769473
BESI.AS,2019-01-01,3.6525,18.808,16.5395
BEZG.L,2019-01-01,2.299897419,0.901089415795875,0.911735
BFT.WA,2019-01-01,4.421289508,12.6103090008672,12.305931
BGEO.L,2019-01-01,1.243,2.9202,2.542
BGN.MI,2019-01-01,2.8599,2.347,1.9237
BIOX.PA,2019-01-01,3.697051897,7.87479203894263,7.816255
BIRG.I,2019-01-01,0.5655,0.6782,
BKGH.L,2019-01-01,1.8754,21.197,
BKT.MC,2019-01-01,1.024455317,0.712146493311189,0.712146
BKWB.S,2019-01-01,1.1325,2.7439,
BLND.L,2019-01-01,0.6818,3.7603,1.5708
BMEB.L,2019-01-01,3.1327,11.9735,
BMED.MI,2019-01-01,,0.93,0.5642
BMPS.MI,2019-01-01,0.1836,-0.057,0.2554
BMWG.DE,2019-01-01,0.824698225,3.50950935110918,3.448685
BNPP.PA,2019-01-01,0.4854,0.5116,0.4012
BNRGn.DE,2019-01-01,1.7777,8.3248,6.1725
BNZL.L,2019-01-01,4.7034,7.9064,
BOL.ST,2019-01-01,1.2066,15.292,12.5662
BOLL.PA,2019-01-01,1.1046,2.9149,2.0008
BOUY.PA,2019-01-01,1.2097,4.1701,3.8416
BP.L,2019-01-01,1.279,5.9865,3.3854
BRBY.L,2019-01-01,4.994,17.7983,14.88
BT.L,2019-01-01,2.2775,6.1398,
BTRW.L,2019-01-01,1.0715,12.1674,
BUCN.S,2019-01-01,2.1134,11.0811,8.5845
BVI.PA,2019-01-01,8.0862,9.5121,6.2045
BWY.L,2019-01-01,1.209555274,15.5384651019263,15.582270
BYG.L,2019-01-01,1.3786,10.2187,8.5284
BZU.MI,2019-01-01,0.9177,8.1218,6.6815
CABK.MC,2019-01-01,0.7773,0.7293,
CAGR.PA,2019-01-01,0.4593,0.4091,0.3168
CAMX.ST,2019-01-01,10.1763,-68.296,-55.8315
CAPP.PA,2019-01-01,1.9355,7.219,4.4633
CARLb.CO,2019-01-01,2.3308,7.3455,5.2882
CARR.PA,2019-01-01,1.2476,1.1871,0.0756
CAST.ST,2019-01-01,1.194105166,8.47644610240429,8.349598
CBKG.DE,2019-01-01,0.2567,0.2722,0.2138
CCH.L,2019-01-01,3.131171526,6.64614928250955,6.635767
CCL.L,2019-01-01,1.362998201,,7.769097
CDR.WA,2019-01-01,13.9551,11.671,10.3715
CFR.S,2019-01-01,2.8173,7.2164,10.406
CLNX.MC,2019-01-01,8.425164984,-0.370450951266762,-0.312843
CMBN.S,2019-01-01,2.3508,3.7145,
CNA.L,2019-01-01,2.4435,2.7888,
COFB.BR,2019-01-01,1.1605,3.9449,3.8814
COLOb.CO,2019-01-01,21.733,42.0589,
CONG.DE,2019-01-01,0.9197,9.886,7.5965
CPG.L,2019-01-01,10.2287,13.1098,
CPRI.MI,2019-01-01,4.217235657,6.58327408460718,6.583274
CRDA.L,2019-01-01,6.700468271,13.382001965464,13.315290
CRDI.MI,2019-01-01,0.406292159,0.50498461880843,0.492162
CTEC.L,2019-01-01,2.232929421,5.00180933617466,6.075979
CVC.AS,2019-01-01,,,
CVO.PA,2019-01-01,0.9026,5.4626,4.9589
CWK.L,2019-01-01,2.695842992,10.1665205959684,10.268386
DANO.PA,2019-01-01,2.625148654,5.51811479487991,5.312316
DANSKE.CO,2019-01-01,0.7396,0.5429,0.4176
DAST.PA,2019-01-01,6.111890578,7.51009443870442,7.590074
DB1Gn.DE,2019-01-01,4.033148889,0.573995801919267,0.555008
DBKGn.DE,2019-01-01,0.2303,1.8455,0.0242
DCC.L,2019-01-01,3.5626,4.5338,
DEMANT.CO,2019-01-01,6.808875712,10.7152267470797,10.657486
DGE.L,2019-01-01,6.7343,13.1022,
DHER.DE,2019-01-01,3.7347,-12.7702,-13.6731
DHLn.DE,2019-01-01,2.1691,5.802,4.9898
DIOR.PA,2019-01-01,4.252639215,9.25513618728919,3.431680
DKSH.S,2019-01-01,2.5802,6.9494,
DLG.MI,2019-01-01,3.523033352,8.73629816634274,8.774779
DLN.L,2019-01-01,0.7573,4.2665,
DNB.OL,2019-01-01,1.0668,1.0867,0.9183
DNP.WA,2019-01-01,7.7542,13.3813,10.718
DPLM.L,2019-01-01,4.705352596,14.1335411795272,13.908315
DRX.L,2019-01-01,0.7743,0.3387,
DSFIR.AS,2019-01-01,,,
DSV.CO,2019-01-01,5.2472,13.4741,10.3316
DTEGn.DE,2019-01-01,2.2743,3.5946,2.3222
EDEN.PA,2019-01-01,,5.9936,4.2282
EDP.LS,2019-01-01,1.1602,2.4876,2.2495
EDPR.LS,2019-01-01,1.0008,3.1728,2.797
ELE.MC,2019-01-01,2.3584,5.7997,
ELI.BR,2019-01-01,1.2976,4.0253,
ELIS.PA,2019-01-01,1.11144241095385,1.05319925134029,1.043048
ELISA.HE,2019-01-01,5.528698348,12.0399298940791,12.032310
EMG.L,2019-01-01,1.6304,9.9463,
EMII.MI,2019-01-01,0.3685,0.4867,0.628
EMSN.S,2019-01-01,6.7213,29.0366,24.5359
ENAG.MC,2019-01-01,2.112,6.1411,4.8519
ENEI.MI,2019-01-01,1.6167,5.1086,3.9556
ENGIE.PA,2019-01-01,0.8884,0.832,0.3686
ENI.MI,2019-01-01,0.9704,8.6643,3.5465
ENR1n.DE,2019-01-01,,0.3245,
ENT.L,2019-01-01,1.1368,-0.4061,
ENX.PA,2019-01-01,4.4263,23.4014,
EONGn.DE,2019-01-01,3.247,5.9561,5.8726
EPIRa.ST,2019-01-01,5.774934653,17.0701076889266,16.816058
EQNR.OL,2019-01-01,1.6475,16.8813,6.7422
EQTAB.ST,2019-01-01,,,
ERICb.ST,2019-01-01,2.9537,-0.5535,-2.3744
ERST.VI,2019-01-01,0.834172428,0.945470331259286,0.784104
ESLX.PA,2019-01-01,1.4328,4.4097,
ESSITYb.ST,2019-01-01,3.3244812125907,5.67707330673588,5.154689
EUFI.PA,2019-01-01,3.4671,7.0724,
EVDG.DE,2019-01-01,7.1323,12.3243,8.3234
EVKn.DE,2019-01-01,1.3144,4.4453,3.5205
EVOG.ST,2019-01-01,13.089475776,40.9123663583288,40.912366
EXHO.PA,2019-01-01,2.7492,6.0291,4.4041
EXOR.AS,2019-01-01,,,
EXPN.L,2019-01-01,7.8634,11.8772,
EZJ.L,2019-01-01,1.6144,6.8652,
FBK.MI,2019-01-01,5.4611,1.5072,1.0249
FDJU.PA,2019-01-01,,12.0289,
FER.MC,2019-01-01,2.8555,2.1221,
FHZN.S,2019-01-01,2.0659,6.9052,
FLS.CO,2019-01-01,1.7703,4.802,3.6774
FMEG.DE,2019-01-01,1.4782,10.8887,8.8553
FNTGn.DE,2019-01-01,1.67317935974013,4.74172163229045,4.987007
FORTUM.HE,2019-01-01,1.3855,4.7099,3.8857
FOUG.PA,2019-01-01,1.4826,4.7223,3.1957
FPE3_p.DE,2019-01-01,3.4373,20.9226,
FRAG.DE,2019-01-01,1.42688799,4.53919170612391,4.253753
FREG.DE,2019-01-01,1.5296,8.4927,6.7628
FRES.L,2019-01-01,2.5891324419695,7.37228228641319,7.534972
FRO.OL,2019-01-01,0.825071775,-0.270398670609632,-0.292400
FTKn.DE,2019-01-01,1.9471,2.4394,
G1AG.DE,2019-01-01,1.6583,4.0235,2.0083
G24n.DE,2019-01-01,3.6854,4.5654,3.2954
GALE.S,2019-01-01,2.2899,6.0635,
GALP.LS,2019-01-01,2.4939,13.6551,
GASI.MI,2019-01-01,0.968,0.6553,0.4416
GAW.L,2019-01-01,10.921,72.4557,
GBFG.DE,2019-01-01,0.877650459,-0.563674027310007,-0.684864
GBLB.BR,2019-01-01,0.7585,0.8793,0.4843
GEBN.S,2019-01-01,7.8944,18.9714,16.4868
GETIb.ST,2019-01-01,1.1334,-1.4604,-2.1977
GETP.PA,2019-01-01,3.274165446,1.68383593182883,1.682984
GF.S,2019-01-01,2.499893914,7.91040544371988,8.120757
GFCP.PA,2019-01-01,0.7146,5.0868,5.0582
GIVN.S,2019-01-01,5.6573,9.3091,7.9947
GJFG.OL,2019-01-01,2.8147,2.7891,2.2114
GL9.I,2019-01-01,3.037,9.4652,
GLEN.L,2019-01-01,1.0762,3.5411,1.9798
GMAB.CO,2019-01-01,8.1677,21.5864,19.7159
GRLS.MC,2019-01-01,3.777441855,5.08097725764201,5.100091
GSK.L,2019-01-01,13.6054,8.3882,
GTT.PA,2019-01-01,13.8657,53.7506,47.9856
HBANC.S,2019-01-01,0.9829,0.9409,
HEIG.DE,2019-01-01,0.6864,5.017,
HEIN.AS,2019-01-01,3.0305,6.8426,5.061
HEIO.AS,2019-01-01,3.123856623,5.06100859529963,2.322534
HEXAb.ST,2019-01-01,2.749,9.8625,8.0678
HIAB.HE,2019-01-01,0.7003,4.4422,2.978
HIK.L,2019-01-01,3.1369,8.5113,
HLMA.L,2019-01-01,5.3992,12.0673,
HMb.ST,2019-01-01,3.790222854,10.851467925734,11.052573
HNKG_p.DE,2019-01-01,2.4493,10.5387,
HNRGn.DE,2019-01-01,1.6173,2.4158,1.8226
HOCM.L,2019-01-01,1.392,2.7595,0.482
HOLMb.ST,2019-01-01,1.2531,6.5624,6.3173
HOLN.S,2019-01-01,0.4556,3.8501,2.7866
HOTG.DE,2019-01-01,4.467,6.7535,4.9675
HRA.MI,2019-01-01,1.499363252,3.31409608196969,3.149844
HRMS.PA,2019-01-01,10.634553544,18.5360148750665,18.468998
HSBA.L,2019-01-01,0.9854,0.7831,0.5915
HSX.L,2019-01-01,2.6358,1.3187,1.1465
HUBN.S,2019-01-01,2.0527,10.4772,8.0638
HUH1V.HE,2019-01-01,2.3244,6.3527,5.1243
HWDN.L,2019-01-01,4.6365,28.5031,
IBE.MC,2019-01-01,1.1949,3.8869,3.0292
ICAG.L,2019-01-01,2.0306,12.619,10.4838
ICGIN.L,2019-01-01,2.1638,3.2158,
IDR.MC,2019-01-01,2.426122026,3.09133407723568,3.028890
IETB.BR,2019-01-01,0.4223,1.6906,
IFXGn.DE,2019-01-01,3.4337,13.5517,12.0217
IG.MI,2019-01-01,3.0409,6.768,4.9779
IGG.L,2019-01-01,3.7774,28.231,20.0631
IHG.L,2019-01-01,22.9542,13.6581,9.7719
III.L,2019-01-01,0.996923543,14.9458483754513,15.095471
IMB.L,2019-01-01,3.928999532,4.61528509977684,4.401297
IMCD.AS,2019-01-01,3.7349,7.7252,5.5532
IMI.L,2019-01-01,3.8542,12.4945,
INCH.L,2019-01-01,1.572409263,0.75850916371477,0.619785
INDT.ST,2019-01-01,4.0045,13.1401,10.2718
INDUc.ST,2019-01-01,0.9364,-8.2639,-8.2639
INF.L,2019-01-01,1.360146365,2.79429288375817,2.611512
INGA.AS,2019-01-01,0.747218952,0.555143355299825,0.542681
INGP.WA,2019-01-01,1.7579,1.5168,1.1381
INPST.AS,2019-01-01,,-8.1618,
INVEb.ST,2019-01-01,0.8774,-0.2217,
INVP.L,2019-01-01,0.8415,1.1471,
INWT.MI,2019-01-01,2.1163,10.4869,7.5204
IPN.PA,2019-01-01,5.599447732,12.0011163829193,12.075542
ISP.MI,2019-01-01,0.6797,0.6799,0.5079
ISS.CO,2019-01-01,2.6986,5.9277,
ITPG.MI,2019-01-01,3.1739,15.1584,10.9845
ITRK.L,2019-01-01,9.933158405,13.026034997866,12.071429
ITV.L,2019-01-01,6.1665,16.7727,13.9033
ITX.MC,2019-01-01,6.6579,21.8356,15.9099
IVG.MI,2019-01-01,,,
JD.L,2019-01-01,4.611,20.9972,
JMAT.L,2019-01-01,2.4747,6.5659,
JMT.LS,2019-01-01,3.875843081,6.56187551243186,6.121995
JYSK.CO,2019-01-01,0.6033,0.5245,0.4176
KBC.BR,2019-01-01,1.222627674,0.892128785906448,0.892476
KBCA.BR,2019-01-01,1.067205867,8.18740855499122,8.187408
KBX.DE,2019-01-01,8.4383,14.6044,
KCRA.HE,2019-01-01,1.66402597202913,2.75740192709575,2.855580
KEMIRA.HE,2019-01-01,1.2628,4.5342,3.5008
KESKOB.HE,2019-01-01,2.4365,5.4344,4.2885
KGF.L,2019-01-01,1.1973,6.0357,3.4304
KGH.WA,2019-01-01,0.9291,6.9115,4.6469
KGX.DE,2019-01-01,1.5833,4.3096,3.1739
KNEBV.HE,2019-01-01,7.0119,14.3091,11.1241
KNIN.S,2019-01-01,6.5265,12.9638,10.0685
KOG.OL,2019-01-01,1.5164,3.4924,2.9131
KPN.AS,2019-01-01,3.343444159,2.18065046114783,2.098503
KSP.I,2019-01-01,3.8485,11.1466,9.2443
KYGa.I,2019-01-01,3.7799,7.8594,
LAGRb.ST,2019-01-01,3.895408851,9.13705583756345,9.073250
LAND.L,2019-01-01,0.581826412,-0.834999824579869,-0.843934
LATOb.ST,2019-01-01,3.2884,9.1837,8.0661
LDOF.MI,2019-01-01,0.981,1.9311,1.6763
LEGD.PA,2019-01-01,2.8626,10.8877,
LEGn.DE,2019-01-01,1.2102,10.3399,7.9888
LGEN.L,2019-01-01,1.6048,0.4271,
LHAG.DE,2019-01-01,0.9893,7.5252,5.9359
LIFCOb.ST,2019-01-01,4.4504,14.2841,10.9168
LIGHT.AS,2019-01-01,1.2647,5.7081,4.0283
LISP.S,2019-01-01,3.928,8.7252,
LLOY.L,2019-01-01,0.772548359,0.559853439166258,0.544206
LMPL.L,2019-01-01,1.0809,11.0429,
LOGN.S,2019-01-01,5.7445,14.3292,12.4784
LOIM.PA,2019-01-01,0.722448588,4.12296781560838,3.361281
LONN.S,2019-01-01,3.0321,5.8158,
LOOMIS.ST,2019-01-01,2.5549,10.7993,8.0746
LOTB.BR,2019-01-01,4.9958,13.5518,
LPPP.WA,2019-01-01,5.0317,14.9034,10.4035
LSEG.L,2019-01-01,4.2406,0.0864,0.0698
LUNDb.ST,2019-01-01,1.0096,6.2131,5.6492
LVMH.PA,2019-01-01,4.0209,13.1741,9.7046
MAERSKb.CO,2019-01-01,0.6714,-0.3004,-0.9645
MAP.MC,2019-01-01,0.8867,1.9731,1.3014
MBGn.DE,2019-01-01,0.6361,3.9463,2.824
MBK.WA,2019-01-01,1.213307328,0.940303798109029,0.928421
METSO.HE,2019-01-01,1.23640341,-3.72798939070213,-4.958373
MICCT.AS,2019-01-01,,,
MICP.PA,2019-01-01,1.2825,8.0516,5.9935
MKS.L,2019-01-01,1.5248256,0.551557877050079,0.512640
MNDI.L,2019-01-01,2.57556770480636,10.8185238033467,10.688805
MNG.L,2019-01-01,,0.2791,
MOBN.S,2019-01-01,0.956,3.3438,
MONC.MI,2019-01-01,6.7593,27.4272,22.1241
MOWI.OL,2019-01-01,3.3072,15.4548,11.9721
MRCG.DE,2019-01-01,2.2745,4.0298,3.0148
MRL.MC,2019-01-01,0.781,7.4297,6.9565
MRON.L,2019-01-01,0.6156,-4.716,
MT.AS,2019-01-01,0.519375173,6.03808639108221,5.959551
MTO.L,2019-01-01,9.2391,-1.5649,
MTXGn.DE,2019-01-01,3.814411917,6.93331293973692,6.836953
MUVGn.DE,2019-01-01,1.0536,1.064,0.8491
MWDP.PA,2019-01-01,2.1939,2.8818,0.7568
MYCR.ST,2019-01-01,5.18913964551973,21.2925990285725,20.922629
NAFG.DE,2019-01-01,0.757288426,5.92331145481327,6.549408
NDAFI.HE,2019-01-01,0.9125,0.6978,0.5439
NDXG.DE,2019-01-01,1.0551,-3.1563,-2.8589
NEKG.DE,2019-01-01,16.260887928,14.7041312155492,14.686270
NESN.S,2019-01-01,4.1379,9.615,7.7476
NESTE.HE,2019-01-01,3.7349,11.8942,9.7305
NEXII.MI,2019-01-01,,1.4362,
NEXS.PA,2019-01-01,0.7964,1.0979,0.2549
NG.L,2019-01-01,1.4291,4.2687,
NHY.OL,2019-01-01,0.966410398,2.63436126032523,2.585362
NIBEb.ST,2019-01-01,2.9745,8.8486,6.8745
NKT.CO,2019-01-01,0.4348,-2.4178,-2.4603
NN.AS,2019-01-01,0.5094,0.7343,0.9737
NOD.OL,2019-01-01,2.299565612,3.91748474396392,3.989226
NOKIA.HE,2019-01-01,1.8401,-0.894,-1.3633
NOVN.S,2019-01-01,2.12063183515182,9.18741611099547,9.245776
NOVOb.CO,2019-01-01,13.3255074044546,36.2493196449016,36.191786
NSISb.CO,2019-01-01,7.3226,20.6869,16.9606
NTGY.MC,2019-01-01,2.0061,-7.6518,
NWG.L,2019-01-01,0.464513632,0.300357957984795,0.299523
NXT.L,2019-01-01,15.1429,29.2411,
OMVV.VI,2019-01-01,1.26,9.624,5.8158
ORAN.PA,2019-01-01,1.2244,3.6126,
OREP.PA,2019-01-01,4.1813,14.0486,10.5682
ORK.OL,2019-01-01,2.134770666,6.33326094961149,6.158694
ORNBV.HE,2019-01-01,5.5106,22.5593,17.9184
ORSTED.CO,2019-01-01,2.6722,13.6819,11.3773
PAFR.L,2019-01-01,1.2302,3.4059,4.0339
PEO.WA,2019-01-01,1.3745,1.6185,1.2151
PERP.PA,2019-01-01,2.558873149,4.89084698777288,4.805043
PGHN.S,2019-01-01,8.0235,30.1777,
PHG.AS,2019-01-01,2.46497176073883,5.10382982039194,4.246698
PHP.L,2019-01-01,1.0834,5.1483,
PIRC.MI,2019-01-01,1.279774139,3.48372099539964,3.350249
PKN.WA,2019-01-01,1.2947,11.3938,8.9804
PKO.WA,2019-01-01,1.2651,1.6328,1.2032
PLUSP.L,2019-01-01,6.256,166.413,125.3887
PNDORA.CO,2019-01-01,4.2241,35.8966,27.5142
PNN.L,2019-01-01,1.3838,4.3544,
PRTP.PA,2019-01-01,5.247,14.9712,11.3252
PRU.L,2019-01-01,1.7432,0.5246,
PRX.AS,2019-01-01,,46.0717,
PRY.MI,2019-01-01,2.03,1.217,
PSHG_p.DE,2019-01-01,0.4923799,10.6948103670118,10.691747
PSN.L,2019-01-01,1.9186,23.1875,
PSON.L,2019-01-01,1.623,6.3066,
PSPN.S,2019-01-01,1.0687,5.1531,4.1077
PST.MI,2019-01-01,1.1255,0.7241,0.6799
PUBP.PA,2019-01-01,1.5541,4.7936,
PUMG.DE,2019-01-01,3.73768317,7.58290711103778,6.183798
PZU.WA,2019-01-01,2.5391,2.1938,1.6619
QIA.DE,2019-01-01,2.6988,4.1854,3.5299
QLT.L,2019-01-01,0.9384,-0.029,
QQ.L,2019-01-01,2.017609215,9.21111156038979,9.305115
RAAG.DE,2019-01-01,12.3806,34.7469,26.773
RACE.MI,2019-01-01,15.7262,17.8574,17.4945
RAND.AS,2019-01-01,1.6511,8.0537,6.9792
RBIV.VI,2019-01-01,0.625401348,1.01572797537748,0.922641
RBREW.CO,2019-01-01,7.7557,17.8938,14.0154
RECI.MI,2019-01-01,6.4259,19.8183,14.8149
REDE.MC,2019-01-01,2.6366,8.4423,6.3525
REL.L,2019-01-01,13.6174,12.9173,
RENA.PA,2019-01-01,0.464029221,3.06898774983881,2.936481
REP.MC,2019-01-01,0.7053,5.5258,3.2279
REY.MI,2019-01-01,3.3978,14.2988,
RHMG.DE,2019-01-01,1.641,7.4932,5.4693
RILBA.CO,2019-01-01,1.43489415,1.75803386034736,1.756046
RIO.L,2019-01-01,1.6351,19.4638,14.919
RKT.L,2019-01-01,2.7778,7.2619,5.8319
RMV.L,2019-01-01,180.119507595,236.781524385745,235.205613
ROCKb.CO,2019-01-01,2.6619,14.5807,11.534
ROPC.S,2019-01-01,7.5291,18.2328,13.9568
ROR.L,2019-01-01,4.2018,16.1328,
RR.L,2019-01-01,16.2999,-9.8588,
RS1R.L,2019-01-01,5.4658,15.5349,
RTO.L,2019-01-01,5.82792059374049,-3.22355096769283,-3.298159
RUBF.PA,2019-01-01,1.9959,6.5665,5.2588
RWEG.DE,2019-01-01,1.149654709,-0.07240207284453,0.449161
RXL.PA,2019-01-01,0.6156,2.7537,
RYA.I,2019-01-01,2.236678329,6.91068814055637,6.910688
SAABb.ST,2019-01-01,2.1512,3.552,2.7016
SABE.MC,2019-01-01,0.458840093,0.151116570374838,0.147903
SAF.PA,2019-01-01,3.8292,4.6271,3.6737
SAGAb.ST,2019-01-01,2.1883,11.8529,10.3923
SALM.OL,2019-01-01,5.3329,31.734,25.5096
SAMPO.HE,2019-01-01,1.4769,4.2457,3.605
SAN.MC,2019-01-01,0.6624,0.9782,0.6416
SAND.ST,2019-01-01,2.659760929,11.7571168638198,11.113521
SAPG.DE,2019-01-01,3.5793,11.9167,8.6992
SASY.PA,2019-01-01,1.5922,4.171,4.188
SATG_p.DE,2019-01-01,8.8652,11.2215,8.1863
SAVE.ST,2019-01-01,,0.1637,
SB1NO.OL,2019-01-01,1.085557716,1.01890702695266,1.015805
SBMO.AS,2019-01-01,1.1575,3.6573,3.2763
SBRY.L,2019-01-01,0.759357998266408,0.743821482844117,0.753211
SCAb.ST,2019-01-01,1.2356,6.7764,6.2408
SCHN.PA,2019-01-01,1.5692,7.5169,5.9775
SCHP.S,2019-01-01,5.7384,13.4609,10.8375
SCMN.S,2019-01-01,2.921283614,6.81390556401756,6.968068
SCOR.PA,2019-01-01,1.210289032,0.890238195783923,0.735017
SCYR.MC,2019-01-01,0.7936,2.0831,1.5225
SDFGn.DE,2019-01-01,0.7263,0.5385,0.428
SDLF.L,2019-01-01,0.678224036,0.261627257731564,0.241034
SDR.L,2019-01-01,1.9073,3.0858,2.3964
SDZ.S,2019-01-01,,,
SEBa.ST,2019-01-01,1.2522,1.0649,0.9029
SECTb.ST,2019-01-01,10.5103,19.0084,16.3918
SECUb.ST,2019-01-01,2.9453,7.6722,5.754
SFSN.S,2019-01-01,2.4205,14.9826,
SFZN.S,2019-01-01,3.2723,6.4545,5.18
SGE.L,2019-01-01,4.796,12.2105,
SGEF.PA,2019-01-01,2.0826,6.1656,4.2119
SGOB.PA,2019-01-01,0.8966,2.0853,1.0232
SGRO.L,2019-01-01,0.9088,12.8522,
SGSN.S,2019-01-01,10.616165191,11.489467987678,10.906360
SHBa.ST,2019-01-01,1.2871,0.7663,0.6042
SHCS.L,2019-01-01,0.7186,1.0911,
SHEL.AS,2019-01-01,1.212,8.8358,5.9299
SHLG.DE,2019-01-01,4.375,8.8033,6.0639
SIEGn.DE,2019-01-01,1.563772846,4.0439812963138,4.222873
SIGNC.S,2019-01-01,3.135859596,-1.8532630904653,-1.853263
SIKA.S,2019-01-01,10.7264,14.6685,
SJP.L,2019-01-01,4.9,-0.0915,
SKAb.ST,2019-01-01,1.9749,5.0378,
SKFb.ST,2019-01-01,1.8256,12.1015,9.0096
SLHN.S,2019-01-01,0.840339741,0.507301858697643,0.514459
SMIN.L,2019-01-01,2.375960905,2.49757986447241,5.379071
SN.L,2019-01-01,3.3494,9.8085,8.3265
SOBIV.ST,2019-01-01,5.7622,21.9449,17.217
