RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
HEIG.DE,2025-01-01,1.1325,7.1084,5.1728
HEIN.AS,2025-01-01,1.9828,3.6851,2.1317
HEIO.AS,2025-01-01,1.73828612826393,2.14537155950588,0.920237
HEXAb.ST,2025-01-01,2.2191,7.2672,5.9595
HIAB.HE,2025-01-01,3.0836,6.252,4.5411
HIK.L,2025-01-01,2.3951,9.2734,
HLMA.L,2025-01-01,5.1771,11.7582,
HLN.L,2025-01-01,2.1135,5.5872,
HMb.ST,2025-01-01,5.56259923771313,6.40908248429404,6.406911
HNKG_p.DE,2025-01-01,1.6345,8.1313,6.0678
HNRGn.DE,2025-01-01,2.4683,4.664,3.4789
HOCM.L,2025-01-01,2.2548,11.5552,7.4169
HOLMb.ST,2025-01-01,1.1163,4.5391,3.5494
HOLN.S,2025-01-01,0.8979,3.9562,2.941
HOTG.DE,2025-01-01,9.1038,4.5984,3.9726
HRA.MI,2025-01-01,1.42009456808448,3.23882072686012,3.281288
HRMS.PA,2025-01-01,16.1562807002438,21.2767912522111,21.148147
HSBA.L,2025-01-01,1.0628,1.0671,0.8256
HSX.L,2025-01-01,1.2488,6.1431,5.6248
HUBN.S,2025-01-01,2.095,10.2972,8.6754
HUH1V.HE,2025-01-01,1.7576,6.2877,4.8502
HWDN.L,2025-01-01,3.8478,15.2534,
IBE.MC,2025-01-01,1.7433,3.77,2.8989
ICAG.L,2025-01-01,2.87,8.7453,6.7056
ICGIN.L,2025-01-01,2.5933,5.8411,
IDR.MC,2025-01-01,2.52047682227229,5.79194182764406,5.735341
IETB.BR,2025-01-01,1.704,6.6265,
IFXGn.DE,2025-01-01,2.5519,7.5616,4.9051
IG.MI,2025-01-01,1.7856,5.8212,4.3911
IGG.L,2025-01-01,1.5994,13.5038,13.0816
IHG.L,2025-01-01,22.9542,18.7637,13.1367
III.L,2025-01-01,1.58448800027618,21.1250183449693,21.324892
IMB.L,2025-01-01,3.969834075272,9.58528883228362,9.304715
IMCD.AS,2025-01-01,3.8291,8.4133,6.1601
IMI.L,2025-01-01,4.2976,13.3202,
INCH.L,2025-01-01,2.25396444348999,4.46114111293731,6.761997
INDT.ST,2025-01-01,6.064,10.7372,8.3718
INDUc.ST,2025-01-01,0.948,7.8056,7.7639
INF.L,2025-01-01,1.66497802050952,2.90621814879298,2.411486
INGA.AS,2025-01-01,0.932594864896542,0.666289937318649,0.640440
INGP.WA,2025-01-01,1.8299,2.1929,1.7278
INPST.AS,2025-01-01,14.2938,14.4332,
INVEb.ST,2025-01-01,1.0942,12.7767,
INVP.L,2025-01-01,1.0023,1.4302,
INWT.MI,2025-01-01,2.1161,4.5061,3.7575
IPN.PA,2025-01-01,2.26214926165803,5.5994797012984,5.420823
ISP.MI,2025-01-01,1.2162,1.2714,0.913
ISS.CO,2025-01-01,2.0791,6.7098,5.3715
ITPG.MI,2025-01-01,2.2673,9.3745,6.886
ITRK.L,2025-01-01,5.83116856670099,10.2897494815894,9.902366
ITV.L,2025-01-01,1.5102,12.4388,9.6932
ITX.MC,2025-01-01,6.6313,21.9076,16.3568
IVG.MI,2025-01-01,0.913729126983868,2.58579662630215,1.845487
JD.L,2025-01-01,2.3846,10.0416,
JMAT.L,2025-01-01,1.3826,2.4542,
JMT.LS,2025-01-01,4.06828468736809,4.09542474825978,4.048118
JYSK.CO,2025-01-01,0.6869,0.9367,0.6944
KBC.BR,2025-01-01,1.26789996682443,0.94837416610993,0.948652
KBCA.BR,2025-01-01,1.11640494576785,8.72661872339264,8.726619
KBX.DE,2025-01-01,3.7243,7.2218,5.3408
KCRA.HE,2025-01-01,2.79451296730441,7.88805978138683,7.888060
KEMIRA.HE,2025-01-01,1.6835,9.79,7.6445
KESKOB.HE,2025-01-01,2.6579,5.8118,4.6791
KGF.L,2025-01-01,0.6258,3.9578,2.8494
KGH.WA,2025-01-01,0.7422,8.7542,5.4524
KGX.DE,2025-01-01,0.675,3.2591,2.0407
KNEBV.HE,2025-01-01,8.4847,13.9228,10.6688
KNIN.S,2025-01-01,7.5612,14.4343,10.8389
KOG.OL,2025-01-01,12.0562,5.509,4.3087
KPN.AS,2025-01-01,3.81685922855219,6.83064516129032,6.830645
KSP.I,2025-01-01,2.9838,9.335,7.7526
KYGa.I,2025-01-01,2.393,6.4521,
LAGRb.ST,2025-01-01,12.6602055341752,9.67527535131029,9.934519
LAND.L,2025-01-01,0.670323568564334,3.55396006282253,3.589443
LATOb.ST,2025-01-01,4.0428,10.9965,9.7328
LDOF.MI,2025-01-01,1.6626,4.4931,3.5951
LEGD.PA,2025-01-01,3.2735,10.2075,
LEGn.DE,2025-01-01,0.8264,0.6315,0.3543
LGEN.L,2025-01-01,4.4358,0.084,
LHAG.DE,2025-01-01,0.6412,3.4123,3.0312
LIFCOb.ST,2025-01-01,7.9762,12.1727,9.1528
LIGHT.AS,2025-01-01,0.8611,5.0809,4.3072
LISP.S,2025-01-01,4.7542,10.0053,
LLOY.L,2025-01-01,0.762581614385468,0.500740989290608,0.505831
LMPL.L,2025-01-01,1.0499,2.5114,
LOGN.S,2025-01-01,6.1702,17.3498,17.7252
LOIM.PA,2025-01-01,0.987067561077232,6.08390944267357,5.345093
LONN.S,2025-01-01,4.0574,3.8709,
LOOMIS.ST,2025-01-01,1.6902,5.9341,4.2879
LOTB.BR,2025-01-01,11.0704,15.1194,
LPPP.WA,2025-01-01,6.1279,15.3216,11.6842
LSEG.L,2025-01-01,2.6061,0.1636,0.1198
LTMC.MI,2025-01-01,6.2377,5.3816,3.0893
LUNDb.ST,2025-01-01,1.0925,4.4531,3.8061
LVMH.PA,2025-01-01,4.7003,12.3701,8.8486
MAERSKb.CO,2025-01-01,0.4562,8.0059,7.3199
MANTA.HE,2025-01-01,1.4065,1.1798,0.9589
MAP.MC,2025-01-01,0.8441,3.7613,2.8433
MBGn.DE,2025-01-01,0.5139,5.3584,3.9426
MBK.WA,2025-01-01,1.51723419229493,0.948694574747733,0.955624
METSO.HE,2025-01-01,3.04353382644884,7.15545833039306,4.643286
MICCT.AS,2025-01-01,,,
MICP.PA,2025-01-01,1.205,6.7405,5.2104
MKS.L,2025-01-01,2.53687133266143,3.3353138782879,3.414749
MNDI.L,2025-01-01,1.29050800608199,2.7039627039627,2.258482
MNG.L,2025-01-01,1.4495,0.0777,
MOBN.S,2025-01-01,1.1078,3.8726,
MONC.MI,2025-01-01,3.8464,17.3353,12.1867
MOWI.OL,2025-01-01,2.2292,7.5231,5.6545
MRCG.DE,2025-01-01,2.0333,7.0656,5.5669
MRL.MC,2025-01-01,0.7618,2.319,2.2234
MRON.L,2025-01-01,2.4875,-1.458,
MT.AS,2025-01-01,0.356888623001739,1.50571188530403,1.508814
MTO.L,2025-01-01,3.0936,8.3245,6.7402
MTXGn.DE,2025-01-01,5.68611921839129,5.65937940761636,5.580042
MUVGn.DE,2025-01-01,1.9516,2.7813,2.0313
MWDP.PA,2025-01-01,1.2248,3.7488,2.1291
MYCR.ST,2025-01-01,6.45856603147599,18.0034129692833,17.712195
NAFG.DE,2025-01-01,0.735174617626304,5.51277341784445,5.509066
NDAFI.HE,2025-01-01,1.1559,1.0841,0.8375
NDXG.DE,2025-01-01,2.6899,0.3894,0.1589
NEKG.DE,2025-01-01,13.8455154607727,10.4834221826858,10.286744
NESN.S,2025-01-01,5.3636,9.9611,8.4074
NESTE.HE,2025-01-01,1.2558,-0.716,-0.602
NEXII.MI,2025-01-01,0.6027,1.6046,0.7491
NEXS.PA,2025-01-01,2.5027,3.3078,2.3506
NG.L,2025-01-01,1.3277,3.1913,
NHY.OL,2025-01-01,1.25681910353739,2.4357651516433,2.727437
NIBEb.ST,2025-01-01,2.7159,2.2179,1.6779
NKT.CO,2025-01-01,2.1809,6.4752,5.5772
NN.AS,2025-01-01,0.5673,0.9234,0.7641
NOD.OL,2025-01-01,2.97477404199873,-4.61415583800843,-4.766541
NOKIA.HE,2025-01-01,1.1119,5.2931,4.3312
NOVN.S,2025-01-01,4.53014832900653,11.809625552077,12.184297
NOVOb.CO,2025-01-01,22.8757775901715,25.8850337250298,25.881440
NSISb.CO,2025-01-01,2.2805,4.3895,2.9594
NTGY.MC,2025-01-01,2.3699,8.1393,6.0181
NWG.L,2025-01-01,0.95419333004524,0.675396849195164,0.701473
NXT.L,2025-01-01,6.9857,23.33,
OMVV.VI,2025-01-01,0.7693,8.2412,3.8924
ORAN.PA,2025-01-01,0.9541,3.7864,
OREP.PA,2025-01-01,5.5127,15.5864,11.8595
ORK.OL,2025-01-01,2.12360094350268,6.79096953975464,6.690487
ORNBV.HE,2025-01-01,5.9807,26.9322,21.508
ORSTED.CO,2025-01-01,2.1925,0.8987,0.0055
P911_p.DE,2025-01-01,2.3096,10.0544,6.9152
PAFR.L,2025-01-01,1.7282,18.3754,11.9379
PEO.WA,2025-01-01,1.2098,2.5383,1.9933
PERP.PA,2025-01-01,1.73899156454319,4.38995607421491,4.264079
PGHN.S,2025-01-01,13.1983,26.1237,
PHG.AS,2025-01-01,1.91791116324066,-2.8775992600459,-2.401425
PHP.L,2025-01-01,0.9062,1.6731,
PIRC.MI,2025-01-01,0.983436973888616,3.6830244393658,3.439576
PKN.WA,2025-01-01,0.3761,3.5497,0.5321
PKO.WA,2025-01-01,1.4261,2.4793,1.8123
PLUSP.L,2025-01-01,3.6734,33.7791,27.3579
PNDORA.CO,2025-01-01,18.8458,26.8679,20.277
PNN.L,2025-01-01,1.595,-0.1593,
PRTP.PA,2025-01-01,1.9599,3.7397,2.8968
PRU.L,2025-01-01,1.2108,1.6593,
PRX.AS,2025-01-01,4.0843,11.0655,12.3198
PRY.MI,2025-01-01,3.4777,6.2325,
PSHG_p.DE,2025-01-01,0.195510765907398,-38.1396057808645,-38.139606
PSN.L,2025-01-01,1.093,7.4648,
PSON.L,2025-01-01,2.1153,7.4895,
PSPN.S,2025-01-01,1.0927,4.6,3.8045
PST.MI,2025-01-01,1.6354,0.975,0.7348
PUBP.PA,2025-01-01,2.3351,5.7934,
PUIGb.MC,2025-01-01,2.8492,8.4895,
PUMG.DE,2025-01-01,2.54269137571304,4.07372469341848,4.088237
PZU.WA,2025-01-01,1.2325,3.2341,2.5167
QIA.DE,2025-01-01,2.7769,2.0525,1.4162
QLT.L,2025-01-01,1.5215,0.0605,
QQ.L,2025-01-01,2.52146475019442,-9.43933309612159,-9.544882
R3NK.DE,2025-01-01,4.1582,6.186,3.5773
RAAG.DE,2025-01-01,10.9334,31.1108,23.9148
RACE.MI,2025-01-01,28.2846,21.5285,17.3908
RAND.AS,2025-01-01,1.7256,1.7371,1.1245
RBIV.VI,2025-01-01,0.326809037986755,1.02036715131176,0.581273
RBREW.CO,2025-01-01,3.9487,10.4587,8.21
RECI.MI,2025-01-01,5.5619,11.7138,8.9163
REDE.MC,2025-01-01,1.4208,4.5689,3.5625
REL.L,2025-01-01,19.3485,17.0183,
RENA.PA,2025-01-01,0.445451375602055,0.709171876678911,0.598538
REP.MC,2025-01-01,0.5581,3.4802,2.5797
REY.MI,2025-01-01,4.3982,12.517,
RHMG.DE,2025-01-01,6.5901,8.967,6.4489
RILBA.CO,2025-01-01,2.86523546104834,3.02438812408256,3.023885
RIO.L,2025-01-01,1.7371,15.1356,11.2186
RKT.L,2025-01-01,4.7625,8.0253,5.4621
RMV.L,2025-01-01,77.0218664166688,172.549704303603,176.318975
ROCKb.CO,2025-01-01,2.3453,18.7046,14.781
ROPC.S,2025-01-01,6.3974,12.2672,9.5564
ROR.L,2025-01-01,4.4579,18.0742,
RR.L,2025-01-01,16.2999,6.649,
RS1R.L,2025-01-01,2.4253,9.1744,
RTO.L,2025-01-01,2.40285296093052,2.52702307917032,2.958705
RUBF.PA,2025-01-01,0.869,6.6133,5.3682
RWEG.DE,2025-01-01,0.647003842890945,5.16120847808267,5.010929
RXL.PA,2025-01-01,1.3059,4.5492,
RYA.I,2025-01-01,2.68907474840754,9.29342090846707,9.293421
SAABb.ST,2025-01-01,3.5234,5.7936,4.6116
SABE.MC,2025-01-01,0.699277067413909,0.619950403782345,0.769552
SAF.PA,2025-01-01,8.6869,-1.6287,-1.0903
SAGAb.ST,2025-01-01,2.5674,7.2809,6.6991
SALM.OL,2025-01-01,3.9775,7.7967,5.7626
SAMPO.HE,2025-01-01,3.0027,6.4021,5.0469
SAN.MC,2025-01-01,0.6854,0.9547,0.6881
SAND.ST,2025-01-01,2.77564238704786,6.8294505764179,6.729606
SAPG.DE,2025-01-01,6.0668,6.6829,4.4188
SASY.PA,2025-01-01,1.5161,5.167,4.2845
SATG_p.DE,2025-01-01,4.3049,1.8823,1.3845
SAVE.ST,2025-01-01,8.3493,1.4057,
SB1NO.OL,2025-01-01,1.07256435072296,1.23419233246427,1.206929
SBMO.AS,2025-01-01,0.8469,1.6486,1.2291
SBRY.L,2025-01-01,0.944924140383298,1.68680008814632,1.032990
SCAb.ST,2025-01-01,0.9482,3.0422,2.4487
SCHN.PA,2025-01-01,4.4049,9.3238,7.1114
SCHP.S,2025-01-01,5.4283,10.9161,8.6677
SCMN.S,2025-01-01,2.19503432974947,4.92371595175334,4.904873
SCOR.PA,2025-01-01,0.983633596283465,0.01098523858565,0.010985
SCYR.MC,2025-01-01,2.447,2.4348,1.4612
SDFGn.DE,2025-01-01,0.3016,-1.1515,-0.7064
