RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
ALCC.S,2024-01-01,1.8657,2.8309,3.3141
ALEP.WA,2024-01-01,3.85406397460561,1.50515843353266,1.563686
ALFA.ST,2024-01-01,4.5024,10.5786,7.8037
ALKb.CO,2024-01-01,5.0336,9.9279,7.4574
ALLFG.AS,2024-01-01,1.6913,3.0114,
ALLN.S,2024-01-01,0.9757,1.4876,
ALSO.PA,2024-01-01,1.0606,-0.5879,-0.2664
ALSYDB.CO,2024-01-01,1.0719,2.3495,1.8342
ALVG.DE,2024-01-01,1.6263,1.207,0.9413
AM.PA,2024-01-01,2.4663,3.5964,3.013
AMA.MC,2024-01-01,6.3759,12.099,9.9291
AMBUb.CO,2024-01-01,5.19468392806275,2.38738098621572,2.383698
AMUN.PA,2024-01-01,1.1021,5.0286,3.5896
AMV0n.DE,2024-01-01,,-1.4595,
ANA.MC,2024-01-01,1.429,3.0233,
ANDR.VI,2024-01-01,2.76708292872016,5.93674767939444,6.006204
ANTO.L,2024-01-01,2.3544,10.376,7.0803
AOO.BR,2024-01-01,0.8464,-0.05,0.3678
ARDS.AS,2024-01-01,4.1317,5.8437,4.188
ARGX.BR,2024-01-01,5.4764,-7.933,
ASMI.AS,2024-01-01,7.1657,21.7241,18.8548
ASML.AS,2024-01-01,16.5456,23.3274,
ASRNL.AS,2024-01-01,1.0813,1.2019,0.9442
ASSAb.ST,2024-01-01,3.5192,10.9736,7.774
ATCOa.ST,2024-01-01,9.2431,20.5316,15.8046
AUTOA.L,2024-01-01,12.2421632085801,38.903611721057,39.440550
AV.L,2024-01-01,1.28644385317395,0.346477117160015,0.343227
AVANZ.ST,2024-01-01,6.2954,0.8756,0.7571
AVOL.S,2024-01-01,2.1074,2.3079,1.6759
AXAF.PA,2024-01-01,1.42843989959277,1.09702496682887,1.120880
AXFO.ST,2024-01-01,8.5658,10.3588,8.094
AYV.PA,2024-01-01,0.4881,2.4092,1.7023
AZMT.MI,2024-01-01,2.0251726098749,4.61333466578346,4.463301
AZN.L,2024-01-01,5.3435,6.9827,
BAB.L,2024-01-01,4.2688,0.1568,
BAER.S,2024-01-01,1.5674,0.5076,
BAES.L,2024-01-01,3.1919,7.323,
BAKKA.OL,2024-01-01,2.00223821146986,5.50196322392019,5.497015
BALDb.ST,2024-01-01,1.0027,-3.4603,-2.9753
BALF.L,2024-01-01,1.5039,4.6977,
BAMI.MI,2024-01-01,0.5736,0.9072,0.6453
BARC.L,2024-01-01,0.343036437090883,0.355912337113105,0.355228
BARN.S,2024-01-01,2.9144,6.611,5.473
BASFn.DE,2024-01-01,1.2341,1.7545,0.4683
BATS.L,2024-01-01,1.009,-12.5328,-10.423
BAVA.CO,2024-01-01,1.47815966343961,11.0317355830604,11.018345
BAWG.VI,2024-01-01,1.0183,1.627,1.2192
BAYGn.DE,2024-01-01,1.0034,-1.3445,-2.4401
BBOXT.L,2024-01-01,0.9644,1.3766,
BBVA.MC,2024-01-01,0.9648764016126,1.13144892951971,1.078076
BC8G.DE,2024-01-01,3.2819,10.3289,
BCP.LS,2024-01-01,0.658,1.615,
BCU.MI,2024-01-01,13.6277,12.8264,9.1613
BCVN.S,2024-01-01,2.4174,0.9208,0.7935
BEAN.S,2024-01-01,10.7499,21.3517,
BEIG.DE,2024-01-01,3.6986,8.8481,
BEIJb.ST,2024-01-01,3.09151229739756,7.86446898450044,7.789712
BESI.AS,2024-01-01,24.9371,20.4444,17.4317
BEZG.L,2024-01-01,1.43014087588467,8.145509567191,7.977057
BFT.WA,2024-01-01,6.47518999721646,17.673173045524,18.054818
BGEO.L,2024-01-01,1.1763,5.461,4.6071
BGN.MI,2024-01-01,3.2957,2.7077,1.9893
BIOX.PA,2024-01-01,3.27606827336894,6.18047444906087,6.846771
BIRG.I,2024-01-01,0.7485,1.265,
BKGH.L,2024-01-01,1.3853,8.9831,
BKT.MC,2024-01-01,0.984115532106802,0.766181824583255,0.766182
BKWB.S,2024-01-01,1.7097,5.1754,
BLND.L,2024-01-01,0.6522,-11.3626,-12.3874
BMEB.L,2024-01-01,5.9404,12.1128,
BMED.MI,2024-01-01,,2.0772,1.0853
BMPS.MI,2024-01-01,0.3845,1.4054,1.6896
BMWG.DE,2024-01-01,0.700647613067466,4.8873479357835,4.535812
BNPP.PA,2024-01-01,0.5799,0.4462,0.3219
BNRGn.DE,2024-01-01,2.8506,9.2378,6.6428
BNZL.L,2024-01-01,3.6351,8.0234,
BOL.ST,2024-01-01,1.5248,7.6639,6.1251
BOLL.PA,2024-01-01,0.6946,0.0332,-0.0186
BOUY.PA,2024-01-01,1.042,2.7839,1.9795
BP.L,2024-01-01,1.4208,8.3562,5.6691
BPTB.L,2024-01-01,3.0763,4.1292,3.3946
BRBY.L,2024-01-01,6.3793,17.1746,12.6208
BT.L,2024-01-01,0.9977,3.3728,
BTRW.L,2024-01-01,0.7202,8.697,
BUCN.S,2024-01-01,2.0132,14.7041,11.9823
BVI.PA,2024-01-01,5.3585,10.9942,7.4966
BWY.L,2024-01-01,0.89437113473444,7.22829531051964,7.158956
BYG.L,2024-01-01,0.987,2.7777,6.7563
BZU.MI,2024-01-01,0.9062,15.0924,12.7898
CABK.MC,2024-01-01,0.7561,1.1482,
CAGR.PA,2024-01-01,0.5477,0.4412,0.3391
CAMX.ST,2024-01-01,20.0439,34.1893,26.8534
CAPP.PA,2024-01-01,3.1093,9.1831,6.6482
CARLb.CO,2024-01-01,4.888,8.6542,7.0176
CARR.PA,2024-01-01,0.9762,2.3756,1.5967
CAST.ST,2024-01-01,0.846338672277767,-6.83758667166076,-6.846906
CBKG.DE,2024-01-01,0.4621,0.6843,0.4452
CCH.L,2024-01-01,3.25833404264462,6.44226335551018,6.450371
CCL.L,2024-01-01,3.0352576159196,,-0.145330
CDR.WA,2024-01-01,4.781,22.025,19.6778
CFR.S,2024-01-01,4.4261,11.7666,9.8515
CLNX.MC,2024-01-01,1.82857636265971,-0.714841579057419,-0.672735
CMBN.S,2024-01-01,1.5398,2.4971,
CNA.L,2024-01-01,1.9654,25.6845,
COFB.BR,2024-01-01,0.7241,-0.7112,-0.8028
COLOb.CO,2024-01-01,9.709,14.0763,
CONG.DE,2024-01-01,0.8552,4.2759,3.1551
CPG.L,2024-01-01,7.223,10.0788,
CPRI.MI,2024-01-01,6.32169010903796,5.2399751002687,5.208456
CRDA.L,2024-01-01,3.04894055690801,4.78647216698419,4.804130
CRDI.MI,2024-01-01,0.693410595484508,1.16073868952432,1.157452
CSG.AS,2024-01-01,,9.4709,
CTEC.L,2024-01-01,3.91126064349804,3.56707776120016,3.513187
CVC.AS,2024-01-01,,,
CVO.PA,2024-01-01,0.6008,-8.0101,-7.2233
CWK.L,2024-01-01,2.33643776320004,8.53971609785563,8.655792
DANO.PA,2024-01-01,2.28117410172629,2.12327470005681,1.965087
DANSKE.CO,2024-01-01,0.8826,0.7096,0.5655
DAST.PA,2024-01-01,7.48980639914253,7.27194671024388,7.276794
DB1Gn.DE,2024-01-01,3.85215668181141,0.709313929839189,0.680615
DBKGn.DE,2024-01-01,0.3819,0.4287,0.3693
DCC.L,2024-01-01,1.5642,4.4491,
DEMANT.CO,2024-01-01,7.14121943009998,9.34721785341788,5.935717
DGE.L,2024-01-01,9.7736,12.6303,
DHER.DE,2024-01-01,4.0829,-18.5249,-19.7422
DHLn.DE,2024-01-01,2.3568,8.1543,5.8171
DIOR.PA,2024-01-01,6.35122084639237,11.6712605929097,4.621294
DKSH.S,2024-01-01,2.2486,4.6573,
DLG.MI,2024-01-01,2.79586577600305,6.79900745764332,6.798057
DLN.L,2024-01-01,0.7553,-9.0326,
DNB.OL,2024-01-01,1.3258,1.5117,1.1877
DNP.WA,2024-01-01,8.0579,17.9454,14.5023
DPLM.L,2024-01-01,5.36078096448543,7.97089243001044,7.978781
DRX.L,2024-01-01,0.9557,12.8113,
DSFIR.AS,2024-01-01,1.06205908925022,-2.46163373521955,8.271244
DSV.CO,2024-01-01,3.6098,10.7723,8.105
DTEGn.DE,2024-01-01,1.9022,4.0646,2.8175
DTGGe.DE,2024-01-01,1.2681,7.8813,5.8766
EDEN.PA,2024-01-01,,4.3647,2.5175
EDP.LS,2024-01-01,1.5851,3.2688,2.3906
EDPR.LS,2024-01-01,1.697,1.9525,1.6084
ELE.MC,2024-01-01,2.7847,2.3317,
ELI.BR,2024-01-01,1.8212,2.7761,
ELIS.PA,2024-01-01,1.31581698672374,2.92587740083071,2.926992
ELISA.HE,2024-01-01,5.68047973728047,12.0152921900601,12.053844
EMG.L,2024-01-01,2.2088,7.2609,
EMII.MI,2024-01-01,0.4647,1.1715,1.0541
EMSN.S,2024-01-01,9.1444,21.9459,20.5749
ENAG.MC,2024-01-01,1.3367,4.7034,3.8312
ENEI.MI,2024-01-01,2.7125,3.5731,2.2347
ENGIE.PA,2024-01-01,1.39,1.8297,1.3503
ENI.MI,2024-01-01,1.0253,6.9404,3.2979
ENR1n.DE,2024-01-01,1.1535,-6.843,-4.9889
ENT.L,2024-01-01,2.8002,-8.6021,
ENX.PA,2024-01-01,2.0664,0.3834,0.2942
EONGn.DE,2024-01-01,2.2482,0.0816,0.5648
EPIRa.ST,2024-01-01,6.65987057712129,14.5997344941496,14.575902
EQNR.OL,2024-01-01,1.9303,25.1219,7.8939
EQTAB.ST,2024-01-01,5.08899983640811,1.75249473361487,1.660518
ERICb.ST,2024-01-01,2.1299,-7.2131,-8.0746
ERST.VI,2024-01-01,0.705023443752484,1.18634837069983,0.907083
ESLX.PA,2024-01-01,2.1468,5.013,
ESSITYb.ST,2024-01-01,2.43247288180177,4.60210883646483,4.626049
EUFI.PA,2024-01-01,2.7776,7.0198,
EVDG.DE,2024-01-01,6.7004,14.0961,9.4245
EVKn.DE,2024-01-01,0.9676,-1.6814,-2.1653
EVOG.ST,2024-01-01,6.17258202753256,22.9235710069352,22.923571
EXHO.PA,2024-01-01,2.2289,3.5911,2.7233
EXOR.AS,2024-01-01,0.916652715907417,7.59421329239458,4.699739
EXPN.L,2024-01-01,7.6746,10.7914,
EZJ.L,2024-01-01,1.1622,4.2572,
FBK.MI,2024-01-01,3.7798,2.507,1.7507
FDJU.PA,2024-01-01,5.8443,15.9966,12.0144
FER.MC,2024-01-01,6.4526,2.4914,
FHZN.S,2024-01-01,1.9227,7.3186,
FLS.CO,2024-01-01,1.5008,3.7076,2.3639
FMEG.DE,2024-01-01,0.8178,2.9649,2.1022
FNTGn.DE,2024-01-01,2.16795160878739,4.75540906513677,4.471843
FORTUM.HE,2024-01-01,1.3427,7.4703,7.1494
FOUG.PA,2024-01-01,1.4131,5.6092,4.1394
FPE3_p.DE,2024-01-01,2.9793,16.296,
FRAG.DE,2024-01-01,1.18209106971895,2.35900105483787,2.154609
FREG.DE,2024-01-01,0.8322,1.2705,0.4734
FRES.L,2024-01-01,1.4958624744651,4.94855510944752,3.952366
FRO.OL,2024-01-01,2.00488913905359,,
FTKn.DE,2024-01-01,1.8239,2.386,1.6643
G1AG.DE,2024-01-01,2.6865,8.3974,6.8141
G24n.DE,2024-01-01,3.2633,12.467,9.167
GALD.S,2024-01-01,,0.0884,
GALE.S,2024-01-01,2.4638,6.9578,
GALP.LS,2024-01-01,2.3391,15.8094,8.8618
GASI.MI,2024-01-01,1.039,0.7272,0.7979
GAW.L,2024-01-01,13.209,52.6624,
GBFG.DE,2024-01-01,1.18911533181804,5.66667706805629,5.663557
GBLB.BR,2024-01-01,0.6148,1.6136,1.2508
GEBN.S,2024-01-01,13.5961,21.2386,17.6654
GETIb.ST,2024-01-01,2.0252,6.3304,4.5977
GETP.PA,2024-01-01,3.91400912852504,3.674575740079,3.674576
GF.S,2024-01-01,3.20924281527033,4.8356146859409,6.218389
GFCP.PA,2024-01-01,0.7686,-9.3465,-9.3569
GIVN.S,2024-01-01,8.051,8.7379,7.8897
GJFG.OL,2024-01-01,3.8694,3.9834,2.9568
GL9.I,2024-01-01,2.0452,9.9137,
GLEN.L,2024-01-01,1.685,4.2246,2.5034
GMAB.CO,2024-01-01,4.4539,17.1158,13.2135
GRLS.MC,2024-01-01,1.71186988498952,0.775298248978067,0.200456
GSK.L,2024-01-01,4.4073,10.1787,
GTT.PA,2024-01-01,13.1749,42.9175,36.5854
HAGG.DE,2024-01-01,3.4285,2.7752,1.7078
HBANC.S,2024-01-01,1.8351,0.6321,
HEIG.DE,2024-01-01,0.8547,8.2908,6.3742
HEIN.AS,2024-01-01,2.592,4.6895,4.4645
HEIO.AS,2024-01-01,2.3236289100382,4.48098241946922,2.191034
HEXAb.ST,2024-01-01,2.9183,6.359,5.2265
HIAB.HE,2024-01-01,1.1231,4.7958,3.584
HIK.L,2024-01-01,2.2905,6.1414,
HLMA.L,2024-01-01,5.2929,11.6941,
HLN.L,2024-01-01,1.7887,4.7277,
HMb.ST,2024-01-01,6.02354901497223,4.79796103170475,4.702887
HNKG_p.DE,2024-01-01,1.5336,5.8184,4.1296
HNRGn.DE,2024-01-01,2.5759,2.8828,2.8418
HOCM.L,2024-01-01,1.1527,-3.0695,-4.238
HOLMb.ST,2024-01-01,1.1907,5.8391,4.5881
HOLN.S,2024-01-01,0.725,7.5692,5.7576
HOTG.DE,2024-01-01,6.1061,3.8332,2.9166
HRA.MI,2024-01-01,1.299863173109,2.83491466993804,2.741743
HRMS.PA,2024-01-01,15.1399895101477,22.8090539756239,22.740463
HSBA.L,2024-01-01,0.908,1.0136,0.8203
HSX.L,2024-01-01,1.4157,5.8328,6.6469
HUBN.S,2024-01-01,2.0665,9.3756,8.1466
HUH1V.HE,2024-01-01,2.0887,6.578,4.7501
HWDN.L,2024-01-01,4.5626,15.9914,
IBE.MC,2024-01-01,1.7124,4.681,3.6082
ICAG.L,2024-01-01,2.6859,7.9394,6.8976
ICGIN.L,2024-01-01,1.751,2.8006,
IDR.MC,2024-01-01,2.25864933687215,4.50844333991106,4.444844
IETB.BR,2024-01-01,1.704,8.7983,
IFXGn.DE,2024-01-01,2.5806,14.1678,11.0048
IG.MI,2024-01-01,1.8419,5.2872,4.2171
IGG.L,2024-01-01,1.3641,14.6995,10.5254
IHG.L,2024-01-01,22.9542,22.3724,16.6131
III.L,2024-01-01,1.29156844227157,19.4424733907755,19.683631
IMB.L,2024-01-01,2.69520156933317,8.12585816142533,7.754123
IMCD.AS,2024-01-01,5.1994,10.3378,7.4948
IMI.L,2024-01-01,4.274,12.0955,
INCH.L,2024-01-01,1.99842159679498,3.51705701745056,3.867239
INDT.ST,2024-01-01,6.5893,12.2751,9.5314
INDUc.ST,2024-01-01,0.9478,18.4034,18.3059
INF.L,2024-01-01,1.56966109317898,3.90960671570222,3.577065
INGA.AS,2024-01-01,0.916065657330008,0.774004322321704,0.749923
INGP.WA,2024-01-01,1.9901,2.4728,1.9199
INPST.AS,2024-01-01,20.9629,11.1748,
INVEb.ST,2024-01-01,0.9978,16.3405,
INVP.L,2024-01-01,0.907,1.5169,
INWT.MI,2024-01-01,2.4339,4.253,3.648
IPN.PA,2024-01-01,2.61926798343188,10.3857591623037,10.796230
ISP.MI,2024-01-01,0.8616,1.1089,0.7999
ISS.CO,2024-01-01,2.4158,5.3454,4.1754
ITPG.MI,2024-01-01,2.7954,11.8521,8.7064
ITRK.L,2024-01-01,5.57134333317842,8.83832069128393,8.348062
ITV.L,2024-01-01,1.4358,4.4542,4.8234
ITX.MC,2024-01-01,5.2362,18.1849,15.5947
IVG.MI,2024-01-01,0.786537237033333,1.5582301296587,1.267516
JD.L,2024-01-01,3.9563,6.3773,
JMAT.L,2024-01-01,1.4332,5.0237,
JMT.LS,2024-01-01,5.69147972831504,5.91385509907429,5.791447
JYSK.CO,2024-01-01,0.7305,1.0313,0.7719
KBC.BR,2024-01-01,1.01938166050675,0.969683491430804,0.969969
KBCA.BR,2024-01-01,0.918757309790529,8.14985053869198,8.149850
KBX.DE,2024-01-01,3.3424,9.5056,7.0872
KCRA.HE,2024-01-01,2.14113150628612,6.19813336331946,6.198133
KEMIRA.HE,2024-01-01,1.5493,8.1788,5.9184
KESKOB.HE,2024-01-01,2.5848,8.0574,6.5076
KGF.L,2024-01-01,0.8123,4.9969,2.7126
KGH.WA,2024-01-01,0.8591,-6.8685,-7.0421
KGX.DE,2024-01-01,0.8793,2.7113,1.8539
KNEBV.HE,2024-01-01,8.4875,13.5356,10.455
KNIN.S,2024-01-01,10.8746,15.2088,11.3833
KOG.OL,2024-01-01,5.1269,9.6944,7.7037
KPN.AS,2024-01-01,3.77349806592794,6.96233894945491,6.978857
KSP.I,2024-01-01,3.7066,10.1282,8.339
KYGa.I,2024-01-01,2.1204,6.6144,
LAGRb.ST,2024-01-01,9.00944887499419,9.81258741258741,9.716050
LAND.L,2024-01-01,0.783158128287799,-3.15302820157189,-2.990745
LATOb.ST,2024-01-01,4.1056,11.2974,10.0325
LDOF.MI,2024-01-01,1.1016,2.7803,2.345
LEGD.PA,2024-01-01,3.6697,10.5932,
LEGn.DE,2024-01-01,0.7876,-9.7496,-7.6962
LGEN.L,2024-01-01,3.4668,0.0377,
LHAG.DE,2024-01-01,0.997,5.2269,4.3697
LIFCOb.ST,2024-01-01,7.3807,13.6555,10.3743
LIGHT.AS,2024-01-01,1.3591,3.2904,2.6397
LISP.S,2024-01-01,5.5109,9.9651,
LLOY.L,2024-01-01,0.696882692872034,0.628886734854948,0.628532
LMPL.L,2024-01-01,0.8771,-15.0746,
LOGN.S,2024-01-01,4.097,12.2041,13.1372
LOIM.PA,2024-01-01,0.899835384457857,0.857691172128727,0.948233
LONN.S,2024-01-01,2.6986,4.6193,
LOOMIS.ST,2024-01-01,1.5001,6.3214,4.3996
LOTB.BR,2024-01-01,10.1802,14.3591,
LPPP.WA,2024-01-01,4.7077,8.0388,9.6281
LSEG.L,2024-01-01,2.1083,0.1457,0.1156
LTMC.MI,2024-01-01,4.9466,4.5393,2.4448
LUNDb.ST,2024-01-01,1.264,4.321,4.0565
LVMH.PA,2024-01-01,6.0056,15.5385,11.4622
MAERSKb.CO,2024-01-01,0.5117,4.9496,4.4344
MANTA.HE,2024-01-01,1.277,1.3491,1.0292
MAP.MC,2024-01-01,0.7033,3.0757,1.3666
MBGn.DE,2024-01-01,0.7095,7.6798,5.5564
MBK.WA,2024-01-01,1.65979647702285,0.011013736454522,0.011415
METSO.HE,2024-01-01,3.045590635936,7.72106398274623,7.807333
MICCT.AS,2024-01-01,,,
MICP.PA,2024-01-01,1.2925,7.0597,5.6223
MKS.L,2024-01-01,1.98232689784102,4.78290213723285,4.918678
MNDI.L,2024-01-01,1.38833639638867,4.94930565566287,-1.470376
MNG.L,2024-01-01,1.3036,0.3939,
MOBN.S,2024-01-01,1.0133,1.5532,
MONC.MI,2024-01-01,4.6811,18.0792,12.7065
MOWI.OL,2024-01-01,2.3417,11.3974,5.5738
MRCG.DE,2024-01-01,2.3483,7.1813,5.8415
MRL.MC,2024-01-01,0.7206,-0.6219,-0.6924
MRON.L,2024-01-01,2.1064,-0.0752,
MT.AS,2024-01-01,0.428555589694528,1.08455726292555,0.960224
MTO.L,2024-01-01,2.6484,5.7827,
MTXGn.DE,2024-01-01,3.28227094434118,-0.998250488834002,-1.049707
MUVGn.DE,2024-01-01,1.7028,2.0376,1.6926
MWDP.PA,2024-01-01,1.3049,4.78,3.0315
MYCR.ST,2024-01-01,5.86807066946027,12.7040816326531,12.744911
NAFG.DE,2024-01-01,0.763889654247969,1.91939041655173,1.916562
NDAFI.HE,2024-01-01,1.2962,1.0748,0.8367
NDXG.DE,2024-01-01,2.518,-6.1039,-5.9499
NEKG.DE,2024-01-01,12.6072902873442,13.2645219740663,13.044175
NESN.S,2024-01-01,7.1514,9.7069,8.7945
NESTE.HE,2024-01-01,2.9238,10.3301,9.2945
NEXII.MI,2024-01-01,0.8616,-3.4279,-3.9455
NEXS.PA,2024-01-01,2.0401,4.5138,3.4472
NG.L,2024-01-01,1.3646,3.8282,
NHY.OL,2024-01-01,1.3439352628968,1.38441789276192,1.712418
NIBEb.ST,2024-01-01,4.7327,10.3704,7.856
NKT.CO,2024-01-01,2.3501,4.6709,3.726
NN.AS,2024-01-01,0.4989,0.7366,0.5693
NOD.OL,2024-01-01,3.87943019477747,0.933666811922714,0.920068
NOKIA.HE,2024-01-01,0.8212,3.5482,1.5676
NOVN.S,2024-01-01,5.43194452267869,7.88599711128897,13.435122
NOVOb.CO,2024-01-01,33.95961467892,30.1157189564241,30.081465
NSISb.CO,2024-01-01,7.3625,13.8599,10.7753
NTGY.MC,2024-01-01,2.7455,7.7718,
NWG.L,2024-01-01,0.604922336111337,0.671609356662226,0.663078
NXT.L,2024-01-01,7.2009,21.8264,
OMVV.VI,2024-01-01,0.8258,8.5635,3.5656
ORAN.PA,2024-01-01,1.019,3.2435,
OREP.PA,2024-01-01,8.2882,16.2129,12.5442
ORK.OL,2024-01-01,1.76803840506296,6.48200737760294,6.018937
ORNBV.HE,2024-01-01,6.1921,18.4828,14.7373
ORSTED.CO,2024-01-01,2.7701,-6.3923,-6.7807
P911_p.DE,2024-01-01,3.3594,15.0374,10.5149
PAFR.L,2024-01-01,1.0422,17.6886,13.5164
PEO.WA,2024-01-01,1.4036,2.9186,2.2698
PERP.PA,2024-01-01,2.59778859562905,6.19639561393985,6.139399
PGHN.S,2024-01-01,12.9853,25.7678,
PHG.AS,2024-01-01,1.59960869257479,-1.51096615302692,-1.547575
PHP.L,2024-01-01,0.9743,0.9172,
PIRC.MI,2024-01-01,0.895029416803046,3.61598640711987,3.493304
PKN.WA,2024-01-01,0.4992,11.5581,7.9299
PKO.WA,2024-01-01,1.3904,1.8354,1.1801
PLUSP.L,2024-01-01,2.1783,33.3747,26.942
PNDORA.CO,2024-01-01,14.3265,27.2162,20.6937
PNN.L,2024-01-01,2.0305,-0.1616,
PRTP.PA,2024-01-01,3.2152,11.2418,8.1638
PRU.L,2024-01-01,1.7447,1.2545,
PRX.AS,2024-01-01,5.2179,14.3048,17.6159
PRY.MI,2024-01-01,2.9705,5.8591,
PSHG_p.DE,2024-01-01,0.255622229430186,8.34443183873461,8.344432
PSN.L,2024-01-01,1.2979,7.1636,
PSON.L,2024-01-01,1.6918,7.0173,
PSPN.S,2024-01-01,1.0332,1.1754,2.1545
PST.MI,2024-01-01,1.3979,1.0235,0.7255
PUBP.PA,2024-01-01,2.1504,4.7677,
PUIGb.MC,2024-01-01,,8.6757,
PUMG.DE,2024-01-01,2.75671579259984,5.37683309600316,4.544811
PZU.WA,2024-01-01,1.3587,3.5993,2.7909
QIA.DE,2024-01-01,2.4538,6.9308,5.5036
QLT.L,2024-01-01,0.9502,0.1764,
QQ.L,2024-01-01,1.78721457033913,6.68214345547232,6.773277
R3NK.DE,2024-01-01,,3.1957,
RAAG.DE,2024-01-01,10.454,30.0845,22.6631
RACE.MI,2024-01-01,24.3043,20.261,15.8999
RAND.AS,2024-01-01,2.1488,6.9924,5.7261
RBIV.VI,2024-01-01,0.329692915630708,1.21096082388761,1.177405
RBREW.CO,2024-01-01,3.9281,8.7188,6.7903
RECI.MI,2024-01-01,5.965,11.9663,9.485
REDE.MC,2024-01-01,1.2671,6.0493,4.7162
REL.L,2024-01-01,16.912,14.9288,
RENA.PA,2024-01-01,0.359893395695061,1.92752024312566,1.830103
REP.MC,2024-01-01,0.6834,7.1795,5.4014
REY.MI,2024-01-01,3.9959,11.8024,
RHMG.DE,2024-01-01,3.7578,8.2311,6.3627
RILBA.CO,2024-01-01,2.66052532418343,3.02488951851884,3.021054
RIO.L,2024-01-01,2.2104,13.7628,9.937
RKT.L,2024-01-01,4.4043,8.5937,5.8986
RMV.L,2024-01-01,63.9185475687606,192.758175122076,194.675258
ROCKb.CO,2024-01-01,2.0393,14.9527,11.1429
ROPC.S,2024-01-01,6.6493,15.7643,13.8373
ROR.L,2024-01-01,4.4907,20.0084,
RR.L,2024-01-01,16.2999,7.9623,
RS1R.L,2024-01-01,3.2092,15.995,
RTO.L,2024-01-01,2.72196406545768,3.05647146174495,3.264965
RUBF.PA,2024-01-01,0.8523,6.63,5.7271
RWEG.DE,2024-01-01,0.901161526274269,1.35640251367012,1.236432
RXL.PA,2024-01-01,1.3341,7.8986,
RYA.I,2024-01-01,2.57752395503889,11.4175959977964,11.417596
SAABb.ST,2024-01-01,2.5273,5.6961,4.439
SABE.MC,2024-01-01,0.45542761484088,0.548340513215879,0.547756
SAF.PA,2024-01-01,5.6959,9.7764,7.2357
SAGAb.ST,2024-01-01,3.5234,0.2186,-0.0179
SALM.OL,2024-01-01,3.7685,12.5688,4.7406
SAMPO.HE,2024-01-01,2.7366,4.6692,3.6004
SAN.MC,2024-01-01,0.6292,0.9321,0.6899
SAND.ST,2024-01-01,3.06372651488639,8.72120196527707,8.731921
SAPG.DE,2024-01-01,3.7724,7.6032,5.1248
SASY.PA,2024-01-01,1.517,4.9379,4.0271
SATG_p.DE,2024-01-01,8.7679,4.6247,3.4754
SAVE.ST,2024-01-01,6.8146,1.4728,
SB1NO.OL,2024-01-01,1.06072023215551,1.26427607834274,1.224311
SBMO.AS,2024-01-01,0.6587,3.5627,3.7139
SBRY.L,2024-01-01,0.95997778420467,1.20035854865739,0.542178
SCAb.ST,2024-01-01,1.0176,3.1145,2.5411
SCHN.PA,2024-01-01,3.8116,9.2149,7.1103
SCHP.S,2024-01-01,4.9131,10.1661,8.0896
SCMN.S,2024-01-01,2.3094080740083,6.93133481871582,7.149825
SCOR.PA,2024-01-01,1.07200279385754,2.29904632152589,2.304723
SCYR.MC,2024-01-01,2.6788,2.6933,0.2252
SDFGn.DE,2024-01-01,0.3941,3.0676,2.168
SDLF.L,2024-01-01,1.64854632530947,0.028943909116125,0.019485
