RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
COLOb.CO,2015-01-01,16.5544,32.0012,
CONG.DE,2015-01-01,2.2365,10.7935,8.6135
CPG.L,2015-01-01,8.7398,13.163,
CPRI.MI,2015-01-01,2.114074897,3.79915802443783,3.784489
CRDA.L,2015-01-01,7.893312995,15.816179990426,16.337445
CRDI.MI,2015-01-01,0.609204306,0.300832051434645,0.240439
CTEC.L,2015-01-01,,,
CVC.AS,2015-01-01,,,
CVO.PA,2015-01-01,1.1337,1.0764,0.5505
CWK.L,2015-01-01,2.159707243,8.65905546354662,9.207971
DANO.PA,2015-01-01,2.891697109,3.99840446749102,3.573993
DANSKE.CO,2015-01-01,1.1403,0.2386,0.1182
DAST.PA,2015-01-01,4.552810844,6.39215621559872,6.365731
DB1Gn.DE,2015-01-01,3.417258012,0.389173235147501,0.376242
DBKGn.DE,2015-01-01,0.5041,0.1877,0.1019
DCC.L,2015-01-01,2.8999,4.2602,
DEMANT.CO,2015-01-01,4.854129821,12.3229790592933,12.323930
DGE.L,2015-01-01,6.87,11.4003,
DHER.DE,2015-01-01,,-29.998,
DHLn.DE,2015-01-01,3.4849,7.1149,6.0105
DIOR.PA,2015-01-01,2.001582191,10.1825929688081,3.927690
DKSH.S,2015-01-01,3.4115,7.2245,
DLG.MI,2015-01-01,3.490756887,7.86816871688007,7.825372
DLN.L,2015-01-01,0.9877,19.6737,
DNB.OL,2015-01-01,1.136,1.0723,0.8166
DPLM.L,2015-01-01,4.353950544,15.1204188481675,
DRX.L,2015-01-01,1.1857,6.0314,
DSFIR.AS,2015-01-01,,,
DSV.CO,2015-01-01,5.2803,8.6105,6.3745
DTEGn.DE,2015-01-01,2.3529,3.515,2.6213
EDEN.PA,2015-01-01,,6.461,4.0653
EDP.LS,2015-01-01,1.2582,3.8528,3.1206
EDPR.LS,2015-01-01,0.769,1.4195,1.2996
ELE.MC,2015-01-01,2.0432,2.8597,
ELI.BR,2015-01-01,1.0236,3.3592,
ELIS.PA,2015-01-01,,,
ELISA.HE,2015-01-01,4.358148746,9.76421393699236,9.847407
EMG.L,2015-01-01,1.8035,11.5855,
EMII.MI,2015-01-01,0.5396,0.095,0.0487
EMSN.S,2015-01-01,7.5537,23.1476,19.5017
ENAG.MC,2015-01-01,2.7832,6.7131,5.5254
ENEI.MI,2015-01-01,1.1031,-0.0472,0.4672
ENGIE.PA,2015-01-01,0.9452,2.9218,1.9344
ENI.MI,2015-01-01,0.827,5.7318,1.2525
ENT.L,2015-01-01,2.4344,20.3215,
ENX.PA,2015-01-01,5.4865,18.4941,
EONGn.DE,2015-01-01,0.9789,-1.8588,-2.3006
EPIRa.ST,2015-01-01,,,
EQNR.OL,2015-01-01,1.0895,12.8444,2.7936
EQTAB.ST,2015-01-01,,,
ERICb.ST,2015-01-01,2.1194,5.6192,3.9602
ERST.VI,2015-01-01,0.785903785,-0.630367190185144,-0.697700
ESLX.PA,2015-01-01,3.9963,12.8389,
ESSITYb.ST,2015-01-01,,,
EUFI.PA,2015-01-01,9.0442,9.4581,
EVDG.DE,2015-01-01,8.3564,12.3492,8.6485
EVKn.DE,2015-01-01,1.9667,5.3345,3.738
EVOG.ST,2015-01-01,,,
EXHO.PA,2015-01-01,2.4664,5.7151,3.7584
EXOR.AS,2015-01-01,,,
EXPN.L,2015-01-01,5.8067,12.0804,
EZJ.L,2015-01-01,2.601,13.065,
FBK.MI,2015-01-01,5.1246,1.3346,
FER.MC,2015-01-01,2.1201,2.0864,
FHZN.S,2015-01-01,1.9128,6.4405,
FLS.CO,2015-01-01,1.7226,4.7653,3.2824
FMEG.DE,2015-01-01,2.4751,7.3704,5.0217
FNTGn.DE,2015-01-01,2.45599583777706,9.97539143773174,9.947334
FORTUM.HE,2015-01-01,1.4208,5.5095,4.8655
FOUG.PA,2015-01-01,1.2937,1.872,1.2599
FPE3_p.DE,2015-01-01,5.0596,25.4378,
FRAG.DE,2015-01-01,1.386199709,2.8244531688166,2.632642
FREG.DE,2015-01-01,2.4543,6.908,4.9771
FRES.L,2015-01-01,3.57326246350668,2.99235594045034,2.956401
FRO.OL,2015-01-01,-3.687547692,-14.7361300446737,8.067618
FTKn.DE,2015-01-01,2.7942,4.1985,
G1AG.DE,2015-01-01,2.7884,6.0802,4.6519
GALP.LS,2015-01-01,1.397,0.4901,
GASI.MI,2015-01-01,1.1404,0.621,
GAW.L,2015-01-01,3.3934,17.092,
GBFG.DE,2015-01-01,1.074906507,1.4503425753986,-1.142985
GBLB.BR,2015-01-01,0.8336,5.7677,5.1399
GEBN.S,2015-01-01,7.3897,24.6999,21.4106
GETIb.ST,2015-01-01,1.922,4.0918,2.9818
GETP.PA,2015-01-01,2.690891429,0.948087980696589,0.781414
GF.S,2015-01-01,2.71584979,6.37775960752249,6.080258
GFCP.PA,2015-01-01,1.0124,2.0371,2.018
GIVN.S,2015-01-01,4.8257,10.6833,8.8843
GJFG.OL,2015-01-01,2.7441,4.8442,3.7587
GL9.I,2015-01-01,5.1251,10.0362,
GLEN.L,2015-01-01,1.1857,2.7701,1.5918
GMAB.CO,2015-01-01,10.0964,13.4822,13.664
GRLS.MC,2015-01-01,4.419802674,6.53684174802154,6.581206
GSK.L,2015-01-01,12.5076,7.1745,
GTT.PA,2015-01-01,23.8099,66.6778,
HBANC.S,2015-01-01,0.8335,0.9305,
HEIG.DE,2015-01-01,0.8404,3.4215,
HEIN.AS,2015-01-01,2.7297,7.1589,5.0112
HEIO.AS,2015-01-01,2.602193237,5.01122243901008,2.229818
HEXAb.ST,2015-01-01,2.6516,8.278,6.6126
HIAB.HE,2015-01-01,0.791,2.8105,2.0607
HIK.L,2015-01-01,5.1142,17.3206,
HLMA.L,2015-01-01,4.4964,16.917,
HMb.ST,2015-01-01,12.089273223,28.2799968854629,27.749860
HNKG_p.DE,2015-01-01,3.3744,10.8919,
HNRGn.DE,2015-01-01,1.1974,2.3968,1.8625
HOCM.L,2015-01-01,0.6201,-3.9655,-4.1178
HOLMb.ST,2015-01-01,1.0659,3.1071,2.4786
HOLN.S,2015-01-01,0.6778,5.6848,
HOTG.DE,2015-01-01,1.8393,-1.1743,-0.8736
HRA.MI,2015-01-01,1.26974072,2.20654194013763,1.993215
HRMS.PA,2015-01-01,10.270546401,19.8327551747111,19.729376
HSBA.L,2015-01-01,0.9943,0.7042,
HSX.L,2015-01-01,1.4437,5.0388,
HUBN.S,2015-01-01,1.3681,9.2989,7.4611
HUH1V.HE,2015-01-01,2.6231,6.5764,5.9233
HWDN.L,2015-01-01,8.8074,32.7295,
IBE.MC,2015-01-01,1.0014,3.4891,2.577
ICAG.L,2015-01-01,3.6611,3.7273,4.5151
ICGIN.L,2015-01-01,0.8433,5.3126,
IDR.MC,2015-01-01,1.167995169,-2.49097949915606,-2.532533
IETB.BR,2015-01-01,0.6087,0.9018,
IFXGn.DE,2015-01-01,2.2124,8.4096,8.8443
IGG.L,2015-01-01,3.8883,30.6773,23.8189
IHG.L,2015-01-01,,20.3908,13.322
III.L,2015-01-01,1.277517126,14.9812734082397,15.914326
IMB.L,2015-01-01,5.358952969,5.33613988441441,
IMCD.AS,2015-01-01,2.6563,2.2662,
IMI.L,2015-01-01,6.74,15.9831,
INCH.L,2015-01-01,2.286164045,5.62592976603706,5.580205
INDT.ST,2015-01-01,3.9494,11.9008,9.3478
INDUc.ST,2015-01-01,0.9159,6.4754,6.4754
INF.L,2015-01-01,2.409008897,-1.8113690042798,-1.920605
INGA.AS,2015-01-01,0.868432495,0.242126679333479,0.110709
INGP.WA,2015-01-01,1.7411,1.4441,1.1155
INVEb.ST,2015-01-01,0.8306,17.0352,
INVP.L,2015-01-01,0.852,0.8558,
IPN.PA,2015-01-01,3.570631745,9.42466248118118,9.363661
ISP.MI,2015-01-01,0.909,0.4657,0.2341
ISS.CO,2015-01-01,2.5476,5.6537,
ITPG.MI,2015-01-01,2.6198,10.4953,6.5087
ITRK.L,2015-01-01,5.136639314,9.64294758166625,9.218713
ITV.L,2015-01-01,7.8018,23.5363,18.4011
ITX.MC,2015-01-01,7.4574,22.9125,16.5459
IVG.MI,2015-01-01,,,
JD.L,2015-01-01,3.0235,13.9428,
JMAT.L,2015-01-01,4.0283,11.0976,
JMT.LS,2015-01-01,3.573259969,6.41255944619038,5.951617
JYSK.CO,2015-01-01,1.0781,0.7722,0.7687
KBC.BR,2015-01-01,1.194909533,0.728309841689745,0.728723
KBCA.BR,2015-01-01,1.024956874,5.47420425861469,5.474204
KBX.DE,2015-01-01,,25.3726,
KCRA.HE,2015-01-01,3.12291895381014,5.04147900504452,5.027963
KEMIRA.HE,2015-01-01,1.3062,5.4186,4.2514
KESKOB.HE,2015-01-01,1.3684,3.3881,2.5352
KGF.L,2015-01-01,1.3761,7.6989,5.5448
KGH.WA,2015-01-01,0.8604,8.2791,6.5501
KGX.DE,2015-01-01,1.9085,4.2501,2.9322
KNEBV.HE,2015-01-01,9.8286,17.3695,13.227
KNIN.S,2015-01-01,6.6296,12.6994,9.9253
KOG.OL,2015-01-01,2.1313,6.8155,4.6674
KPN.AS,2015-01-01,2.068154499,1.17493472584856,-2.691996
KSP.I,2015-01-01,2.4606,7.4437,6.2177
KYGa.I,2015-01-01,4.488,9.9415,
LAGRb.ST,2015-01-01,3.74999382,10.1933216168717,10.010221
LAND.L,2015-01-01,0.91818033,17.8697918592185,18.922921
LATOb.ST,2015-01-01,2.3978,11.9065,10.822
LDOF.MI,2015-01-01,1.2736,0.3626,-0.1282
LEGD.PA,2015-01-01,3.263,11.0944,
LEGn.DE,2015-01-01,1.4586,3.7414,2.6522
LGEN.L,2015-01-01,2.4506,0.369,
LHAG.DE,2015-01-01,1.6129,0.6042,0.2518
LIFCOb.ST,2015-01-01,3.5364,11.8266,8.8351
LIGHT.AS,2015-01-01,,0.5756,
LISP.S,2015-01-01,4.3419,9.9871,
LLOY.L,2015-01-01,1.147512281,0.176635974349487,0.171872
LMPL.L,2015-01-01,1.1634,10.3963,
LOGN.S,2015-01-01,3.0232,7.5966,8.8373
LOIM.PA,2015-01-01,2.572557925,7.23178764444954,5.727378
LONN.S,2015-01-01,2.7399,4.3546,
LOOMIS.ST,2015-01-01,3.4647,11.1241,8.1636
LOTB.BR,2015-01-01,3.6357,14.6591,
LPPP.WA,2015-01-01,8.1015,16.9537,17.7635
LSEG.L,2015-01-01,3.4126,,0.0399
LUNDb.ST,2015-01-01,0.9568,5.9974,4.9275
LVMH.PA,2015-01-01,3.0497,15.297,11.1468
MAERSKb.CO,2015-01-01,0.8756,7.4097,3.2633
MAP.MC,2015-01-01,0.9465,2.8558,2.0601
MBGn.DE,2015-01-01,1.4153,5.6808,4.0709
MBK.WA,2015-01-01,1.955270885,1.16013696816522,1.140376
METSO.HE,2015-01-01,1.765909738,0.013457139012246,0.006729
MICCT.AS,2015-01-01,,,
MICP.PA,2015-01-01,1.4706,7.6591,4.7829
MKS.L,2015-01-01,2.772589007,5.98418545136064,6.404138
MNDI.L,2015-01-01,2.20958610921428,7.83285668891007,7.483317
MOBN.S,2015-01-01,0.9488,2.4833,
MONC.MI,2015-01-01,6.6269,22.306,
MOWI.OL,2015-01-01,2.8517,4.3553,2.1532
MRCG.DE,2015-01-01,2.9038,6.6498,4.9747
MRON.L,2015-01-01,0.1583,0.3644,
MT.AS,2015-01-01,0.394892979,-0.921096805004563,-1.096848
MTO.L,2015-01-01,3.0325,5.4472,
MTXGn.DE,2015-01-01,3.089423135,4.21843460238987,4.222752
MUVGn.DE,2015-01-01,0.9305,1.084,1.2024
MWDP.PA,2015-01-01,1.7367,0.5663,-1.3555
MYCR.ST,2015-01-01,2.51431916336501,17.7423509039773,17.212673
NAFG.DE,2015-01-01,1.116136577,1.10547635690643,
NDAFI.HE,2015-01-01,1.3005,0.6627,0.5166
NDXG.DE,2015-01-01,3.0648,4.5527,3.2088
NEKG.DE,2015-01-01,6.416520045,14.2316935706842,13.392884
NESN.S,2015-01-01,3.2958,8.0885,11.7404
NESTE.HE,2015-01-01,1.94,1.1524,0.8865
NEXS.PA,2015-01-01,0.7758,-2.5821,-3.1808
NG.L,2015-01-01,2.3683,5.1322,
NHY.OL,2015-01-01,1.252641935,1.01320296623619,0.630811
NIBEb.ST,2015-01-01,3.3765,8.3149,6.3198
NKT.CO,2015-01-01,0.6295,3.2064,2.211
NN.AS,2015-01-01,0.4272,0.4904,
NOD.OL,2015-01-01,12.510797773,14.0445016502224,14.840096
NOKIA.HE,2015-01-01,2.7245,4.3196,11.7525
NOVN.S,2015-01-01,2.6530985134577,8.52563771404501,8.634105
NOVOb.CO,2015-01-01,15.997783575637,35.931044308306,35.960799
NSISb.CO,2015-01-01,7.1056,18.7696,14.4535
NTGY.MC,2015-01-01,1.4726,4.0751,
NWG.L,2015-01-01,0.639205085,0.070614369062056,-0.275342
NXT.L,2015-01-01,29.8493,34.4312,
OMVV.VI,2015-01-01,0.6619,2.4108,1.6042
ORAN.PA,2015-01-01,1.268,3.3667,
OREP.PA,2015-01-01,3.8233,12.3627,8.7893
ORK.OL,2015-01-01,1.767562495,4.27284376925861,3.112363
ORNBV.HE,2015-01-01,7.0412,27.0437,21.3279
ORSTED.CO,2015-01-01,,1.2355,-1.563
PAFR.L,2015-01-01,1.636,13.0918,6.2859
PEO.WA,2015-01-01,2.1243,2.0602,1.6711
PERP.PA,2015-01-01,2.094583361,3.03375047402351,2.968249
PGHN.S,2015-01-01,6.8696,35.7214,
PHG.AS,2015-01-01,2.03443944578484,0.804938901130921,1.511537
PHP.L,2015-01-01,1.328,3.6879,
PIRC.MI,2015-01-01,,,
PKN.WA,2015-01-01,1.1147,-12.7369,-11.8845
PKO.WA,2015-01-01,1.6181,1.8014,1.4479
PLUSP.L,2015-01-01,7.4303,116.8524,86.6772
PNDORA.CO,2015-01-01,8.6738,39.05,31.244
PNN.L,2015-01-01,2.094,3.2543,
PRTP.PA,2015-01-01,1.7601,5.8809,4.4637
PRU.L,2015-01-01,2.6584,0.7721,
PRY.MI,2015-01-01,2.8177,3.0744,
PSHG_p.DE,2015-01-01,0.701492156,9.87923570196283,9.879236
PSN.L,2015-01-01,2.0877,14.6413,
PSON.L,2015-01-01,1.6175,2.2841,
PSPN.S,2015-01-01,1.0246,3.2416,2.6514
PST.MI,2015-01-01,,0.4758,
PUBP.PA,2015-01-01,1.9224,5.5173,
PUMG.DE,2015-01-01,1.612083039,3.49086118886876,2.634612
PZU.WA,2015-01-01,3.1875,5.6638,4.553
QIA.DE,2015-01-01,1.7421,2.7746,2.7439
QQ.L,2015-01-01,3.915023476,13.1910112359551,12.677592
RAAG.DE,2015-01-01,9.5064,36.1242,27.4919
RACE.MI,2015-01-01,,9.3297,
RAND.AS,2015-01-01,2.1745,7.248,5.0815
RBIV.VI,2015-01-01,0.393188993,-0.465765817771137,-0.489291
RBREW.CO,2015-01-01,4.2574,11.4796,8.9497
RECI.MI,2015-01-01,3.3362,16.1519,12.1224
REDE.MC,2015-01-01,3.2844,8.5444,7.1986
REL.L,2015-01-01,9.3367,11.3891,
RENA.PA,2015-01-01,0.749281541,2.55265326459823,2.414672
REP.MC,2015-01-01,0.7468,2.0887,1.8895
REY.MI,2015-01-01,2.261,13.5936,
RHMG.DE,2015-01-01,1.2438,0.4341,0.3157
RILBA.CO,2015-01-01,1.78184186,2.18448328054112,2.186302
RIO.L,2015-01-01,1.6994,8.7292,5.9392
RKT.L,2015-01-01,5.2684,13.875,10.8598
RMV.L,2015-01-01,-4365.535110127,235.4636146643,242.834383
ROCKb.CO,2015-01-01,1.5539,8.1765,5.853
ROPC.S,2015-01-01,11.7097,18.1763,13.8482
ROR.L,2015-01-01,5.3662,26.6025,
RR.L,2015-01-01,2.3561,0.2959,
RS1R.L,2015-01-01,3.4148,12.0,
RTO.L,2015-01-01,-43.5774328931538,6.82106118121892,15.146058
RUBF.PA,2015-01-01,1.3687,7.1495,5.2524
RWEG.DE,2015-01-01,2.162279494,2.01911781367586,2.032237
RXL.PA,2015-01-01,0.8711,3.1472,
RYA.I,2015-01-01,3.104174841,8.25526848434337,8.255268
SAABb.ST,2015-01-01,1.8902,5.3117,4.0736
SABE.MC,2015-01-01,0.782168028,0.230456791984062,0.227417
SAF.PA,2015-01-01,3.406,-1.5171,-0.2729
SAGAb.ST,2015-01-01,1.5239,6.5454,5.7781
SALM.OL,2015-01-01,2.8129,16.243,12.1209
SAMPO.HE,2015-01-01,1.7066,5.2253,4.5748
SAN.MC,2015-01-01,1.08,0.8966,0.5852
SAND.ST,2015-01-01,2.656633116,6.09087866693972,5.824960
SAPG.DE,2015-01-01,3.5515,13.2661,9.9915
SASY.PA,2015-01-01,1.7568,5.8497,4.5408
SATG_p.DE,2015-01-01,4.1983,7.8416,5.2032
SB1NO.OL,2015-01-01,0.886635962,1.26238660363772,1.214123
SBMO.AS,2015-01-01,1.0257,6.8254,6.5536
SBRY.L,2015-01-01,0.796522721260861,-1.00371859600327,-1.084333
SCAb.ST,2015-01-01,0.3147,6.3314,4.7165
SCHN.PA,2015-01-01,1.7442,6.188,4.82
SCHP.S,2015-01-01,5.6026,13.7424,10.7882
SCMN.S,2015-01-01,5.1068105,8.23021443905734,8.254076
SCOR.PA,2015-01-01,0.919987783,1.42244330487515,1.430827
SCYR.MC,2015-01-01,1.1357,1.3433,-0.0306
SDFGn.DE,2015-01-01,1.1049,6.9639,4.9657
SDLF.L,2015-01-01,0.905817793,0.438327098107097,0.447715
SDR.L,2015-01-01,2.9902,2.7626,2.2075
SDZ.S,2015-01-01,,,
SEBa.ST,2015-01-01,1.6194,0.9109,0.7499
SECTb.ST,2015-01-01,3.8026,13.5269,14.2118
SECUb.ST,2015-01-01,3.0566,7.4289,5.2898
SFSN.S,2015-01-01,1.6537,6.1245,
SFZN.S,2015-01-01,1.6996,5.4459,6.6058
SGE.L,2015-01-01,5.1423,12.8044,
SGEF.PA,2015-01-01,1.7116,5.6556,3.9903
SGOB.PA,2015-01-01,1.096,2.0283,1.148
SGRO.L,2015-01-01,0.9516,14.4378,
SGSN.S,2015-01-01,8.208797377,12.3264852859522,11.751463
SHBa.ST,2015-01-01,1.7604,0.7248,0.5713
SHCS.L,2015-01-01,1.2165,16.5159,
SHEL.AS,2015-01-01,1.2276,7.9687,4.1456
SIEGn.DE,2015-01-01,2.280446904,5.11761719411068,
SIGNC.S,2015-01-01,,,
SIKA.S,2015-01-01,3.1448,12.3637,
SJP.L,2015-01-01,4.1882,0.6006,
SKAb.ST,2015-01-01,3.2456,5.6829,
SKFb.ST,2015-01-01,3.2521,8.7375,6.2242
SLHN.S,2015-01-01,0.683621545,0.450212447438522,0.452263
SMIN.L,2015-01-01,3.500184595,6.14892668990643,
SN.L,2015-01-01,4.0932,10.88,
SOBIV.ST,2015-01-01,4.6793,-4.9428,-4.1556
SOF.BR,2015-01-01,0.6296,6.1883,
SOGN.PA,2015-01-01,0.4974,0.3452,0.2361
SOON.S,2015-01-01,4.9732,14.9637,
SOPR.PA,2015-01-01,1.2227,5.5483,
SPIE.PA,2015-01-01,,0.4594,
SPL1.WA,2015-01-01,2.2511,2.1949,1.7021
SPMI.MI,2015-01-01,0.9312,-0.6962,-1.3809
SPSN.S,2015-01-01,1.0382,3.4632,2.7153
SPX.L,2015-01-01,4.7587,20.1637,
SQN.S,2015-01-01,1.73453220778653,0.677822240773516,0.684211
SRENH.S,2015-01-01,0.833657476,1.70773312662537,1.819149
SRG.MI,2015-01-01,1.798429189,4.91567847031308,4.915678
SRP.L,2015-01-01,,-39.3618,
SSABb.ST,2015-01-01,0.429,-2.1817,-1.914
SSE.L,2015-01-01,4.9799,2.8406,
STAN.L,2015-01-01,0.7987,0.6049,0.3863
STB.OL,2015-01-01,0.561585599,0.436350394598882,0.414640
STDM.PA,2015-01-01,4.6529,11.7985,8.2743
STERV.HE,2015-01-01,1.1565,0.9126,0.6844
STLAM.MI,2015-01-01,0.538201675,0.382476401525644,0.605144
STMMI.MI,2015-01-01,1.1603,0.9623,
STMN.S,2015-01-01,5.3135,16.2734,14.4759
SUBC.OL,2015-01-01,0.5985,-2.4234,-4.0252
SUN.S,2015-01-01,0.8398,-1.8646,
SUNN.S,2015-01-01,,,
SVT.L,2015-01-01,4.0422,4.0092,
SWECb.ST,2015-01-01,5.748596954,9.13766055084355,8.800309
SWEDa.ST,2015-01-01,1.8383,1.0658,0.8478
SY1G.DE,2015-01-01,4.6016,8.3639,
TBCG.L,2015-01-01,,3.7049,
TCAPI.L,2015-01-01,1.4967,0.6373,
TCFP.PA,2015-01-01,2.4506,5.0517,3.9425
