RIC,Date,Price_To_Book,Pretax_ROA,ROA_TTM
A2.MI,2017-01-01,1.4029,3.3089,
AAK.ST,2017-01-01,3.3703,9.2986,6.6924
AAL.L,2017-01-01,0.8825,5.1369,
AALB.AS,2017-01-01,2.482,8.8652,
ABBN.S,2017-01-01,3.2521,4.372,5.0101
ABDN.L,2017-01-01,3.251,0.4297,
ABF.L,2017-01-01,2.9676,9.6504,
ABI.BR,2017-01-01,2.8653,2.2156,7.1194
ABNd.AS,2017-01-01,1.103,0.6126,
ABVX.PA,2017-01-01,1.1156,-26.049,
ACCP.PA,2017-01-01,2.1147,1.8254,1.8543
ACKB.BR,2017-01-01,1.67457455578626,2.91349478655453,1.784751
ACLN.S,2017-01-01,,,
ACPP.WA,2017-01-01,0.831680006,4.3752791896558,2.387989
ACS.MC,2017-01-01,2.532793643376,1.73503675672501,2.187007
AD.AS,2017-01-01,1.4736,3.9996,3.1828
ADDTb.ST,2017-01-01,5.0706,11.0473,9.026
ADEN.S,2017-01-01,2.8562,10.5103,7.3623
ADML.L,2017-01-01,7.4605,6.1435,4.7246
ADP.PA,2017-01-01,2.3516,6.0837,4.1635
ADSGn.DE,2017-01-01,4.6665,10.7718,7.5879
ADYEN.AS,2017-01-01,,10.8792,
AEGN.AS,2017-01-01,0.418557112,0.139247965934149,0.139248
AENA.MC,2017-01-01,3.5118,9.3193,7.1573
AGES.BR,2017-01-01,0.743948262861944,0.213431120805559,0.025960
AIBG.I,2017-01-01,1.099392467,1.36456949643763,1.364569
AIR.PA,2017-01-01,13.1003,1.1903,0.922
AIRP.PA,2017-01-01,2.454,7.2719,
AIXGn.DE,2017-01-01,0.9359,-4.564,-5.2314
AKE.PA,2017-01-01,2.0003,7.0002,
AKRBP.OL,2017-01-01,2.4667,4.0218,0.4842
AKZO.AS,2017-01-01,1.889808908,3.83096489318698,6.032526
ALEP.WA,2017-01-01,,,
ALFA.ST,2017-01-01,3.1378,6.3168,4.3923
ALKb.CO,2017-01-01,3.1461,10.7612,5.9662
ALLN.S,2017-01-01,1.155,5.6072,
ALSO.PA,2017-01-01,1.307,-2.1385,-4.2038
ALSYDB.CO,2017-01-01,1.2958,1.2915,1.0172
ALVG.DE,2017-01-01,1.065,1.2019,
AM.PA,2017-01-01,2.6281,3.5153,2.9284
AMA.MC,2017-01-01,6.9005,15.4795,11.1827
AMBUb.CO,2017-01-01,13.433455452,10.8225108225108,10.834873
AMUN.PA,2017-01-01,1.2563,6.1639,4.2395
ANA.MC,2017-01-01,1.006,2.4567,
ANDR.VI,2017-01-01,4.025930279,4.58920912307708,4.586370
ANTO.L,2017-01-01,1.2045,2.088,1.2912
AOO.BR,2017-01-01,1.5931,3.7135,
ARDS.AS,2017-01-01,1.1313,2.8773,2.3027
ARGX.BR,2017-01-01,5.0623,-29.347,
ASMI.AS,2017-01-01,1.1551,6.5498,4.7857
ASML.AS,2017-01-01,4.1011,12.3307,
ASRNL.AS,2017-01-01,0.7565,1.5502,1.1858
ASSAb.ST,2017-01-01,3.9779,9.8667,7.3019
ATCOa.ST,2017-01-01,4.582,17.1812,12.5947
AUTOA.L,2017-01-01,-175.725835456,39.2639593908629,37.825299
AV.L,2017-01-01,0.876307437,0.207425294295201,0.158162
AVANZ.ST,2017-01-01,8.4179,0.4914,0.4217
AVOL.S,2017-01-01,2.2302,0.5636,
AXAF.PA,2017-01-01,0.784112999,0.745230083608028,0.655110
AXFO.ST,2017-01-01,7.2998,17.973,13.978
AYV.PA,2017-01-01,,3.8913,
AZMT.MI,2017-01-01,3.11546079115558,2.41665307642333,2.353682
AZN.L,2017-01-01,4.6627,5.7953,
BAB.L,2017-01-01,2.0472,5.8723,
BAER.S,2017-01-01,1.8453,0.8347,
BAES.L,2017-01-01,5.3898,5.2767,
BAKKA.OL,2017-01-01,4.54214923625893,28.6745561547237,28.733681
BALDb.ST,2017-01-01,1.1861,9.2085,7.341
BALF.L,2017-01-01,2.451,0.2133,
BAMI.MI,2017-01-01,0.2504,-1.9871,-1.474
BARC.L,2017-01-01,0.592205939,0.191758910103046,0.165838
BARN.S,2017-01-01,3.5392,4.8146,3.9559
BASFn.DE,2017-01-01,2.5501,7.3236,5.7761
BATS.L,2017-01-01,10.5307,17.5205,13.5759
BAVA.CO,2017-01-01,4.021612813,1.27156650552539,1.274148
BAWG.VI,2017-01-01,,1.224,
BAYGn.DE,2017-01-01,2.7025,6.1132,4.8106
BBOXT.L,2017-01-01,1.0899,5.6709,
BBVA.MC,2017-01-01,0.868450859,0.633456861695702,0.469052
BC8G.DE,2017-01-01,2.9898,11.9929,
BCP.LS,2017-01-01,0.2334,-0.3849,
BCU.MI,2017-01-01,6.3173,12.6992,8.8274
BCVN.S,2017-01-01,1.617,0.8916,0.7076
BEAN.S,2017-01-01,5.1268,19.7362,
BEIG.DE,2017-01-01,3.9265,14.3984,
BEIJb.ST,2017-01-01,3.021800784,6.18133175211484,5.909724
BESI.AS,2017-01-01,3.439,14.4182,12.7992
BEZG.L,2017-01-01,1.772544346,3.63824078988505,3.707974
BFT.WA,2017-01-01,13.463742377,15.3925880676033,16.189074
BGEO.L,2017-01-01,1.1129,2.3394,2.5687
BGN.MI,2017-01-01,4.0762,2.5543,2.1543
BIOX.PA,2017-01-01,3.727333266,6.17675444643596,6.176754
BIRG.I,2017-01-01,0.8034,0.8162,
BKGH.L,2017-01-01,2.032,14.6562,
BKT.MC,2017-01-01,1.172821227,0.778925829512764,0.778926
BKWB.S,2017-01-01,0.9054,4.6272,
BLND.L,2017-01-01,0.7803,9.9047,2.4507
BMEB.L,2017-01-01,2.2948,10.3871,
BMED.MI,2017-01-01,,1.0357,0.908
BMPS.MI,2017-01-01,0.0688,-2.0027,
BMWG.DE,2017-01-01,1.289946851,3.83134327116873,3.805283
BNPP.PA,2017-01-01,0.749,0.5507,0.3987
BNRGn.DE,2017-01-01,2.7658,7.5116,5.062
BNZL.L,2017-01-01,5.3927,8.714,
BOL.ST,2017-01-01,1.9489,11.094,8.7514
BOLL.PA,2017-01-01,1.0879,3.5238,2.5514
BOUY.PA,2017-01-01,1.4844,2.2303,2.2828
BP.L,2017-01-01,1.2825,-0.874,0.0655
BRBY.L,2017-01-01,3.8816,18.5226,12.2174
BT.L,2017-01-01,4.3388,8.2871,
BTRW.L,2017-01-01,0.9091,11.0681,
BUCN.S,2017-01-01,2.1375,6.7292,4.961
BVI.PA,2017-01-01,6.7147,9.3136,5.9561
BWY.L,2017-01-01,1.626980154,16.0831866666294,14.731260
BYG.L,2017-01-01,1.4695,9.8073,9.3308
BZU.MI,2017-01-01,1.6061,4.9583,2.6249
CABK.MC,2017-01-01,0.7977,0.4444,
